Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
AdaBoostClassifier,Algorithm:SAMME-n_estimators:10,CV-10,0.8336597060707183,0.8336597060707183,0.7953112577585315,0.7991259780803894
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:10,CV-10,0.7247644057370142,0.7247644057370142,0.5482932175093547,0.6214011219182857
Bagging,bootstrap:True-n_estimators:10,CV-10,0.8726579195739375,0.8533843369737418,0.8716377538471638,0.8713274041077778
Bagging,bootstrap:False-n_estimators:10,CV-10,0.8368511308861699,0.8243321914922305,0.8282084639068895,0.831942556212276
BernoulliNB,Default,CV-10,0.777560715609937,0.777560715609937,0.7822780108582041,0.7729434692882455
DecisionTree,criterion:gini-splitter:best,CV-10,0.8334156849361243,0.83665562746486,0.841323125452125,0.8297711904355971
DecisionTree,criterion:entropy-splitter:best,CV-10,0.8490731494589949,0.8529393981528297,0.8682482642890147,0.8370647860821758
GaussianNB,Default,CV-10,0.8750888824282873,0.8750888824282873,0.896894544410717,0.8740885559519358
GradientBoostingClassifier,n_estimators:10-loss:deviance-min_samples_split:2-min_samples_leaf:1,CV-10,0.8795544712980752,0.8765241682677722,0.8913121034130596,0.8733821198112427
GradientBoostingClassifier,n_estimators:10-loss:exponential-min_samples_split:2-min_samples_leaf:1,CV-10,0.8765241682677722,0.8795544712980752,0.8913121034130596,0.8765989030280258
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.8063371549196077,0.8063371549196077,0.8181420807788014,0.8038134510385542
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.8037912495365221,0.8037912495365221,0.8430809204390961,0.7969416219115989
