param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12,param13,param14,param15,param16
-5.26994116031,-5.36745360824,-3.66134830227,88.1080110427,-0.0678497945439,-1.8023104709,-8.61069602037,-1.19683031726,0.0681161672528,-1.29818689553,0.606439660251,1.05945473825,2.38798132741,1.05529693466e+36,10.4841366369,3.22255324232
-6.28604912961,-5.55725198579,-5.1282483497,102.045115274,0.0845585442567,-1.15714199471,-8.58192491293,-0.27258964836,0.78942119477,-1.67789387226,-1.78816043876,1.08747624931,2.38772149796,1.05744042907e+36,11.4384237125,3.33139293216
-3.55884292455,-3.32791566341,-2.81645252369,30.4234141691,0.457812963394,-5.00727024038,-5.79863590923,-3.48404564633,-3.43135483322,2.6345619548,-3.28858216272,0.857586917918,0.819418508159,6.55856402684e+35,11.4769881865,2.72889150828
-5.43808324478,-1.12762873905,-1.31026391092,87.2366315213,0.103666185258,-3.31486007262,-6.11462327092,-4.00602427301,-1.77140525329,-0.388486712835,-4.4416577288,1.37388404188,0.45575031918,1.28014234129e+36,13.9396755905,2.83745678157
-6.54159916521,-0.295986536596,-1.03433031908,52.1529586627,0.599646358458,-2.33350449344,-8.74314499092,-2.15719280737,0.110353401856,-0.980842855421,-2.92237798815,1.01315895976,1.25900125378,8.01648128179e+35,12.3852721928,3.4205773426
-4.57216302748,-4.51129996178,-3.38586643551,77.2171478421,-2.14913836514,0.291139505517,-4.97128921282,0.925763703469,-0.615050088226,2.63936085305,0.430619785755,0.944781793076,0.653581387322,1.25433432554e+36,14.121737113,2.76628406351
-3.94176454148,-3.70613033388,-3.29697565318,65.1686178267,-1.93489605973,-1.27840389294,-5.64881001188,-1.67523908276,-1.19893315877,1.16839705332,-4.17400104075,0.470898890761,1.08623109305,9.59642539322e+35,13.3236807239,3.56722756705
-4.3337201863,-4.8907468888,-3.73333989511,41.5441652194,0.212505714177,-0.253263999966,-4.02617262037,0.956726439942,-0.534997336209,2.433702622,-2.69482757821,0.782725032451,0.845934292119,6.96918300725e+35,11.04951341,2.49940042119
-2.31434684115,-5.96008610006,-3.66413418908,48.3315755367,-0.289412899981,-1.02130178061,-5.30049533275,-0.320585292391,-1.21909033932,-1.2585781766,0.6718849245,1.30717394858,2.22340553312,1.27672978997e+36,12.318529579,3.2203853445
-5.83856584116,-5.17096088879,-3.9038113711,76.7515709902,-0.961079159071,-0.897708600441,-4.74582289778,0.615797717014,-0.132221582726,2.68047006225,-3.23313672819,0.85620631997,0.510496348411,1.14618893982e+36,12.0676583847,3.20484032265
-5.42533447836,-6.31800303259,-4.21430274352,88.4813498394,0.522572212831,-1.45678000925,-5.43762303066,0.14790481118,0.0496092479473,-0.533944478176,-1.78907498939,1.1369390063,1.3256158588,1.08019275824e+36,10.6890469835,2.68324024707
-3.52211571452,-0.829388078863,-1.43342094589,67.9990496444,-1.35636202848,-2.91516508483,-8.83677111408,-5.36249418011,-3.14525553425,0.536354240875,-4.80919530143,0.769027293445,1.84465494077,9.52154723377e+35,11.319393326,3.00150175144
