Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
AdaBoostClassifier,Algorithm:SAMME-n_estimators:10,CV-10,0.8336597060707183,0.8336597060707183,0.7953112577585315,0.7991259780803894
AdaBoostClassifier,Algorithm:SAMME-n_estimators:50,CV-10,0.8487306603296594,0.8487306603296594,0.8533043565530095,0.8404548610702707
AdaBoostClassifier,Algorithm:SAMME-n_estimators:100,CV-10,0.8511279367647555,0.8511279367647555,0.8492985588653432,0.8415579753643792
AdaBoostClassifier,Algorithm:SAMME-n_estimators:200,CV-10,0.8392217784069842,0.8392217784069842,0.8261511775681237,0.8212899809358077
AdaBoostClassifier,Algorithm:SAMME-n_estimators:500,CV-10,0.8458958607206661,0.8458958607206661,0.8251239235939842,0.826527447606874
AdaBoostClassifier,Algorithm:SAMME-n_estimators:1000,CV-10,0.8547912663902654,0.8547912663902654,0.8434860270330672,0.840545034120216
AdaBoostClassifier,Algorithm:SAMME-n_estimators:1500,CV-10,0.8612428792934912,0.8612428792934912,0.8541002649456921,0.849863696342104
AdaBoostClassifier,Algorithm:SAMME-n_estimators:2000,CV-10,0.8458958607206661,0.8458958607206661,0.8251239235939842,0.826527447606874
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:10,CV-10,0.7247644057370142,0.7247644057370142,0.5482932175093547,0.6214011219182857
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:50,CV-10,0.7247644057370142,0.7247644057370142,0.5495958995016917,0.6214278757827328
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:100,CV-10,0.7282126815990833,0.7282126815990833,0.5515116083139524,0.6250056294466934
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:200,CV-10,0.7282126815990833,0.7282126815990833,0.5520863209576305,0.6250056294466934
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:500,CV-10,0.7282126815990833,0.7282126815990833,0.5520863209576305,0.6250056294466934
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:1000,CV-10,0.7282126815990833,0.7282126815990833,0.5520863209576305,0.6250056294466934
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:1500,CV-10,0.7282126815990833,0.7282126815990833,0.5520863209576305,0.6249815156294761
AdaBoostClassifier,Algorithm:SAMME.R-n_estimators:2000,CV-10,0.7282126815990833,0.7282126815990833,0.5520863209576305,0.6250056294466934
Bagging,bootstrap:True-n_estimators:10,CV-10,0.8726511991438299,0.8692029232817609,0.8671657880482616,0.8630540619753087
Bagging,bootstrap:True-n_estimators:50,CV-10,0.8756882226042404,0.8761061954360063,0.879435026456728,0.8698534719655202
Bagging,bootstrap:True-n_estimators:100,CV-10,0.875998668554286,0.8727728621026729,0.8853755154881515,0.869121269843375
Bagging,bootstrap:True-n_estimators:200,CV-10,0.8726579195739375,0.8790087260255502,0.8777329294556443,0.8691502599340349
Bagging,bootstrap:True-n_estimators:500,CV-10,0.8724495862406041,0.8792311954360063,0.8783650699126335,0.8657981667793834
Bagging,bootstrap:True-n_estimators:1000,CV-10,0.8792311954360063,0.875998668554286,0.8792262333029525,0.8722958730179782
Bagging,bootstrap:True-n_estimators:1500,CV-10,0.8791236685542859,0.8727728621026729,0.8783650699126335,0.8723248631086381
Bagging,bootstrap:True-n_estimators:2000,CV-10,0.8761061954360063,0.8792311954360063,0.8813823112919439,0.8627195343007509
Bagging,bootstrap:False-n_estimators:10,CV-10,0.8300756311726835,0.8301703281423805,0.8361750199733743,0.8294881650981673
Bagging,bootstrap:False-n_estimators:50,CV-10,0.8236240182694576,0.83353062746486,0.8467973841683192,0.8400566327176063
Bagging,bootstrap:False-n_estimators:100,CV-10,0.8466563226817676,0.843638849563488,0.8460082834840572,0.8317850256148471
Bagging,bootstrap:False-n_estimators:200,CV-10,0.8399822403680858,0.8334231005831395,0.8443620981281944,0.8324858131461677
Bagging,bootstrap:False-n_estimators:500,CV-10,0.8432080468196987,0.8398747134863654,0.847666695829344,0.8358743181256865
Bagging,bootstrap:False-n_estimators:1000,CV-10,0.8368572403680858,0.8398672978393501,0.8455916168173905,0.8352819418365491
Bagging,bootstrap:False-n_estimators:1500,CV-10,0.8399748247210705,0.8400897672498063,0.8424227041888004,0.8395892222390724
Bagging,bootstrap:False-n_estimators:2000,CV-10,0.8498747134863655,0.8435239070347524,0.8449514398209843,0.8364955268506403
BernoulliNB,Default,CV-10,0.777560715609937,0.777560715609937,0.7822780108582041,0.7729434692882455
DecisionTree,criterion:gini-splitter:best,CV-10,0.8298672978393501,0.8399619948090471,0.8359465713729479,0.8357824786296225
DecisionTree,criterion:gini-splitter:random,CV-10,0.8265865903192099,0.7866310420669432,0.7978347387231738,0.7979496500038312
