,G0,G120,G30,G60,G90,Labels
74,0.0,0.0,-0.20431696377449904,0.0,0.0,2
75,-0.06609993710924221,0.2506198190543796,-7.193001650546848,-2.728934707433504,-0.8477295086443981,1
76,-2.9920993556655024,-2.2960320120439217,0.32269818773737713,0.7946272486235075,-1.0838597307765307,4
77,0.835719668951859,0.0,-1.0432545310419845,-0.5590097059911936,0.7192049996615746,2
78,1.2251313605552077,0.0,-1.3601116363819243,0.0,0.0,2
79,0.3006823935623838,-0.7416362276186113,0.0,0.0,-1.36634951453686,2
80,-0.06609993710924221,-1.0015846535786617,0.0,0.0,0.0,2
81,0.5928631450556937,-1.0015846535786617,0.0,-0.5590097059911936,-1.71796163367407,0
82,0.3006823935623838,-1.3188961203956557,-0.7836107144089631,-3.72893470743351,0.0,6
83,0.835719668951859,-7.286986872440897,0.0,-2.728934707433504,0.0,3
84,0.0,0.0,0.0,0.0,0.0,2
85,0.5928631450556937,-2.2960320120439217,0.32269818773737713,0.07842021462409851,-1.0838597307765307,5
86,0.0,0.0,0.0,0.0,0.0,2
87,-2.9920993556655024,-0.16183174111862098,0.5280975381605212,-0.14397220671234875,-1.36634951453686,4
88,0.5928631450556937,0.0,0.08312275472757318,-1.407006612546143,0.3903379816728222,2
89,0.3006823935623838,0.47190256028005423,-0.20431696377449904,-0.26950308879620843,-0.8477295086443981,2
90,0.0,0.0,0.0,0.0,0.0,2
91,0.3006823935623838,0.36549962247725454,0.0,-1.407006612546143,-2.876298660841177,0
92,-2.9920993556655024,-1.7262719179664316,-7.193001650546848,-0.40700661254614295,-0.6448662523932025,1
93,0.0,0.0,-1.3601116363819243,0.0,-2.1838714627514624,0
94,0.0,0.0,0.0,0.0,0.0,2
95,-0.06609993710924221,0.0,-7.193001650546848,0.0,0.0,1
96,-1.3140274505528295,-1.3188961203956557,0.0,0.35852813381683435,-0.036339073351636136,5
97,0.0,-1.3188961203956557,0.0,0.0,-4.257120444782117,0
98,0.0,-2.2960320120439217,0.0,0.0,0.0,5
99,-1.3140274505528295,-0.16183174111862098,0.0,0.0,0.0,2
100,-1.3140274505528295,0.36549962247725454,-1.766736895844571,0.7304969112037922,0.0,2
101,0.3006823935623838,0.0,-0.3728226881314782,-1.14397220671235,-0.6448662523932025,2
102,0.0,-3.2513629627101928,0.0,0.0,0.0,5
103,-2.9920993556655024,-0.01086246716667254,0.42905016890971087,0.35852813381683435,-2.1838714627514624,4
104,0.0,-2.2960320120439217,-0.20431696377449904,-0.028494989292413297,1.0466603033950048,5
105,-1.3140274505528295,-0.01086246716667254,-0.5636450304670557,0.0,0.08272955810252673,2
106,-0.06609993710924221,-1.7262719179664316,0.9414246696742622,-0.26950308879620843,0.3903379816728222,5
107,-2.9920993556655024,0.0,-2.335020655419097,0.0,0.0,4
108,0.0,0.0,0.5280975381605212,0.0,0.0,2
109,0.0,0.0,0.0,0.0,0.0,2
110,0.0,0.0,-1.0432545310419845,-1.14397220671235,0.0,2
111,-1.3140274505528295,-3.2513629627101928,0.5280975381605212,-0.14397220671234875,-2.876298660841177,0
112,-2.9920993556655024,0.0,-0.20431696377449904,0.0,-1.36634951453686,4
113,0.0,-2.2960320120439217,0.0,-1.14397220671235,0.0,5
114,-0.5591399483893598,0.0,-0.3728226881314782,0.0,0.0,2
115,-2.9920993556655024,0.0,-0.20431696377449904,-2.728934707433504,-0.30875321319742177,6
116,0.0,0.0,-7.193001650546848,-2.1439722067123497,0.0,1
117,0.0,-3.2513629627101928,0.0,0.0,0.0,5
118,0.0,0.0,0.32269818773737713,-0.26950308879620843,-1.36634951453686,2
119,0.0,0.0,-7.193001650546848,-1.728934707433507,-4.257120444782117,1
120,0.0,0.0,0.0,0.0,0.0,2
121,0.0,0.2506198190543796,-0.7836107144089631,0.17795588817501323,-0.6448662523932025,2
122,0.0,0.0,0.0,0.0,0.0,2
123,0.0,0.0,0.0,0.0,0.0,2
124,0.5928631450556937,-0.5214521260779343,0.20787778573551943,-0.14397220671234875,-0.8477295086443981,2
125,-2.9920993556655024,0.0,0.9414246696742622,0.6633827153452554,-0.6448662523932025,4
126,-0.06609993710924221,0.0,-0.5636450304670557,0.07842021462409851,0.0,2
127,0.0,0.0,0.20787778573551943,-1.14397220671235,-2.876298660841177,0
128,-0.06609993710924221,0.0,0.0,0.0,0.0,2
129,-0.5591399483893598,-2.2960320120439217,0.08312275472757318,0.17795588817501323,0.8592235164553703,5
130,-2.9920993556655024,-0.5214521260779343,-1.3601116363819243,-0.14397220671234875,-0.4670435141563305,4
131,0.3006823935623838,-2.2960320120439217,0.0,0.0,0.0,5
132,-1.3140274505528295,-7.286986872440897,-0.7836107144089631,0.0,0.7192049996615746,3
133,-2.9920993556655024,0.0,0.0,0.0,0.0,4
134,0.0,0.0,0.0,0.0,-1.36634951453686,2
135,-2.9920993556655024,-1.7262719179664316,-0.20431696377449904,0.9149214823412191,-1.0838597307765307,4
136,0.0,0.0,0.0,-3.72893470743351,0.0,6
137,0.0,-0.01086246716667254,0.0,0.0,0.0,2
138,-2.9920993556655024,-2.2960320120439217,-0.5636450304670557,0.8560277932876508,-0.6448662523932025,4
139,-0.06609993710924221,0.0,0.0,0.0,0.0,2
140,0.0,0.0,-1.3601116363819243,-0.7289347074335055,0.0,2
141,-2.9920993556655024,-1.7262719179664316,-1.0432545310419845,0.0,0.0,4
142,-0.5591399483893598,0.0,0.0,-2.728934707433504,0.0,6
143,0.0,0.0,0.0,0.0,0.0,2
144,-1.3140274505528295,0.0,0.32269818773737713,-2.1439722067123497,0.0,6
145,0.3006823935623838,0.36549962247725454,0.20787778573551943,-0.14397220671234875,0.4798451493841079,2
146,0.0,0.0,0.0,-0.26950308879620843,-1.36634951453686,2
147,-0.5591399483893598,0.0,-3.2861110549381505,-2.728934707433504,0.0,6
148,-2.9920993556655024,-0.01086246716667254,-0.053450298147871736,0.0,0.0,4
149,-2.9920993556655024,-0.16183174111862098,-0.7836107144089631,0.0,-2.876298660841177,4
150,-0.5591399483893598,0.0,-0.20431696377449904,0.8560277932876508,-0.8477295086443981,2
151,0.0,1.1215551698559474,0.0,0.9149214823412191,0.9868468821482324,2
152,-0.5591399483893598,0.0,0.0,0.0,0.0,2
153,-2.9920993556655024,-2.2960320120439217,-7.193001650546848,0.0,-0.4670435141563305,1
154,0.0,0.0,0.0,0.0,0.0,2
155,0.0,0.0,0.0,0.0,-1.36634951453686,2
156,0.0,0.0,0.0,-3.72893470743351,0.0,6
157,0.0,0.0,-0.7836107144089631,0.0,-1.36634951453686,2
158,-1.3140274505528295,-0.16183174111862098,-0.053450298147871736,0.0,-0.16612591256150588,2
159,0.0,0.0,0.0,0.0,0.0,2
160,0.0,0.0,0.0,0.0,0.0,2
161,0.3006823935623838,0.0,-0.7836107144089631,0.7304969112037922,-0.8477295086443981,2
162,0.0,-0.5214521260779343,-7.193001650546848,0.0,0.0,1
163,0.0,1.0546431368890004,-0.053450298147871736,0.9715050107075872,0.9244459630956108,2
164,0.0,0.0,-7.193001650546848,0.0,0.0,1
165,-1.3140274505528295,0.0,0.0,0.0,0.0,2
166,0.0,0.0,0.0,0.0,0.0,2
167,0.0,0.2506198190543796,0.0,0.8560277932876508,0.19271601707401317,2
168,0.0,0.0,-1.766736895844571,0.0,-1.0838597307765307,2
169,-0.06609993710924221,-0.3304655091077913,0.7899919241476452,0.9715050107075872,-0.6448662523932025,2
170,0.0,-0.5214521260779343,0.0,0.0,0.7909122516397037,2
171,0.0,-7.286986872440897,-1.3601116363819243,0.7304969112037922,-2.876298660841177,3
172,0.0,-2.2960320120439217,0.0,0.0,0.0,5
173,-2.9920993556655024,-2.2960320120439217,-2.335020655419097,0.0,-1.0838597307765307,4
174,-0.06609993710924221,0.0,-0.7836107144089631,0.0,0.0,2
175,0.0,0.8329917372139666,-0.7836107144089631,-1.728934707433507,-0.6448662523932025,6
176,-0.06609993710924221,-7.286986872440897,-0.3728226881314782,0.0,0.0,3
177,0.0,0.0,-7.193001650546848,0.0,0.0,1
178,0.0,0.0,0.0,0.0,0.0,2
179,0.0,0.12579465289756525,-2.335020655419097,0.0,0.0,2
180,-0.06609993710924221,-0.3304655091077913,0.6207795406703727,-0.40700661254614295,0.0,2
181,0.0,0.91072128551494,-1.766736895844571,-0.7289347074335055,-1.36634951453686,2
182,0.0,0.0,0.0,0.0,0.0,2
183,0.5928631450556937,-0.5214521260779343,0.0,0.8560277932876508,1.1593252488895547,2
184,0.0,0.0,0.0,0.0,0.0,2
185,0.0,0.0,-1.3601116363819243,-2.728934707433504,0.0,6
186,0.3006823935623838,-1.7262719179664316,-3.2861110549381505,-0.40700661254614295,1.0466603033950048,5
187,0.0,-0.5214521260779343,0.0,-1.728934707433507,0.7192049996615746,6
188,0.0,0.0,0.0,0.0,0.0,2
189,-0.06609993710924221,0.0,-3.2861110549381505,0.0,0.0,2
190,0.0,0.0,0.0,0.0,0.0,2
191,0.0,0.0,0.0,0.0,0.0,2
192,-2.9920993556655024,-0.3304655091077913,0.0,0.17795588817501323,0.9244459630956108,4
193,0.0,0.0,0.0,0.0,-4.257120444782117,0
194,-1.3140274505528295,0.0,-0.5636450304670557,0.5189928060100799,-4.257120444782117,0
195,0.0,0.12579465289756525,-3.2861110549381505,0.5929933874538564,-0.16612591256150588,2
196,0.3006823935623838,0.0,0.0,-0.5590097059911936,0.0,2
197,0.0,0.0,0.0,0.0,-1.71796163367407,2
198,-0.06609993710924221,-1.0015846535786617,0.867694281140889,0.5189928060100799,0.0,2
199,0.3006823935623838,0.0,0.0,0.0,0.0,2
200,0.0,0.0,0.0,0.0,0.0,2
201,0.5928631450556937,-2.2960320120439217,0.0,0.0,0.0,5
202,-2.9920993556655024,-7.286986872440897,-7.193001650546848,0.0,0.0,3
203,0.0,0.0,0.0,0.0,0.0,2
204,0.0,0.0,0.0,0.0,0.0,2
205,0.0,0.0,0.0,0.0,0.0,2
206,0.0,-1.3188961203956557,0.0,-1.728934707433507,0.19271601707401317,6
207,-1.3140274505528295,0.0,0.0,0.0,0.0,2
208,-0.5591399483893598,0.12579465289756525,0.0,-0.028494989292413297,0.0,2
209,0.0,0.0,-3.2861110549381505,-3.72893470743351,0.0,6
210,1.0435245540652602,-0.16183174111862098,0.0,0.0,1.1593252488895547,2
211,1.0435245540652602,0.0,-2.335020655419097,0.0,0.0,2
212,0.835719668951859,0.7508345929940565,-1.766736895844571,0.2710652925664945,0.19271601707401317,2
213,-0.5591399483893598,-0.01086246716667254,0.08312275472757318,0.2710652925664945,0.2949081665769747,2
214,0.0,0.0,0.0,0.0,0.0,2
215,0.0,-2.2960320120439217,-3.2861110549381505,0.0,0.0,5
216,0.0,0.0,0.0,0.0,0.0,2
217,-1.3140274505528295,0.0,0.0,0.0,0.0,2
218,0.0,0.0,0.32269818773737713,1.0259527947299634,0.7909122516397037,2
219,0.0,0.0,0.0,0.0,0.0,2
220,0.0,0.0,0.0,0.0,0.0,2
221,0.0,0.47190256028005423,-0.7836107144089631,-0.26950308879620843,-0.6448662523932025,2
222,-2.9920993556655024,0.47190256028005423,-0.5636450304670557,0.8560277932876508,1.3612650574765084,4
223,0.3006823935623838,1.0546431368890004,-7.193001650546848,0.6633827153452554,0.9868468821482324,1
224,0.0,-2.2960320120439217,0.0,0.0,0.0,5
225,0.0,0.0,0.0,0.0,0.0,2
226,0.0,0.0,0.0,-3.72893470743351,0.0,6
227,0.5928631450556937,-0.01086246716667254,-0.7836107144089631,0.35852813381683435,0.3903379816728222,2
228,0.0,-0.01086246716667254,0.5280975381605212,-0.40700661254614295,-0.4670435141563305,2
229,-2.9920993556655024,0.0,-1.766736895844571,0.0,0.0,4
230,-2.9920993556655024,0.6637148176480969,-0.3728226881314782,1.0259527947299634,0.4798451493841079,4
231,0.0,-3.2513629627101928,0.0,0.0,0.0,5
232,-2.9920993556655024,0.0,-2.335020655419097,0.0,0.0,4
233,-2.9920993556655024,-1.3188961203956557,0.0,-2.728934707433504,0.0,6
234,0.0,0.36549962247725454,-1.766736895844571,0.9149214823412191,1.0466603033950048,2
235,0.0,0.0,-1.3601116363819243,0.8560277932876508,0.5641220599156002,2
236,0.5928631450556937,0.0,-0.7836107144089631,0.0,-4.257120444782117,0
237,-1.3140274505528295,0.0,0.0,-0.40700661254614295,-1.36634951453686,2
238,0.3006823935623838,0.12579465289756525,-1.3601116363819243,-0.7289347074335055,0.0,2
239,-0.06609993710924221,1.0546431368890004,-0.053450298147871736,-0.7289347074335055,0.4798451493841079,2
240,0.0,-0.7416362276186113,0.707865157434084,0.2710652925664945,-0.036339073351636136,2
241,0.835719668951859,0.2506198190543796,-0.7836107144089631,-0.9215797853759006,-2.876298660841177,0
242,0.5928631450556937,0.36549962247725454,0.32269818773737713,0.9149214823412191,0.2949081665769747,2
243,0.0,0.0,-0.20431696377449904,0.0,0.0,2
244,0.835719668951859,0.0,-0.053450298147871736,0.0,0.0,2
245,-0.06609993710924221,0.5709941226866619,0.32269818773737713,0.0,0.7192049996615746,2
246,0.0,0.0,0.0,0.0,0.0,2
247,0.3006823935623838,0.0,0.0,0.0,0.0,2
248,0.0,-1.0015846535786617,0.0,-1.14397220671235,0.0,2
249,-2.9920993556655024,-7.286986872440897,-7.193001650546848,0.0,0.0,3
250,-2.9920993556655024,-1.3188961203956557,0.0,0.0,-2.876298660841177,4
251,0.0,0.0,0.32269818773737713,0.0,0.0,2
252,0.0,0.0,0.08312275472757318,0.0,0.0,2
253,0.0,0.0,-0.20431696377449904,0.0,-0.16612591256150588,2
254,0.0,0.0,-0.7836107144089631,-0.40700661254614295,-0.30875321319742177,2
255,0.5928631450556937,0.0,0.0,-0.40700661254614295,-4.257120444782117,0
256,0.0,-7.286986872440897,0.0,-1.407006612546143,-1.36634951453686,3
257,0.0,0.0,0.0,0.0,0.0,2
258,0.0,-0.5214521260779343,-1.766736895844571,0.0,-1.36634951453686,2
259,0.0,0.0,0.0,0.0,0.0,2
260,0.0,-1.0015846535786617,0.32269818773737713,0.2710652925664945,1.104092295220304,2
261,0.3006823935623838,0.0,-0.20431696377449904,0.0,0.0,2
262,-2.9920993556655024,-1.0015846535786617,0.0,-2.1439722067123497,0.0,4
263,0.0,-7.286986872440897,-3.2861110549381505,-0.9215797853759006,-2.876298660841177,3
264,0.0,0.0,-1.766736895844571,-3.72893470743351,0.0,6
265,-1.3140274505528295,0.0,0.0,0.0,0.0,2
266,0.5928631450556937,-3.2513629627101928,-2.335020655419097,-0.40700661254614295,-4.257120444782117,0
267,0.5928631450556937,0.36549962247725454,0.32269818773737713,-0.9215797853759006,0.0,2
268,-0.06609993710924221,0.0,0.867694281140889,0.0,-4.257120444782117,0
269,0.0,-0.01086246716667254,-0.053450298147871736,-1.14397220671235,-0.16612591256150588,2
270,0.0,-1.3188961203956557,-2.335020655419097,0.5189928060100799,0.3903379816728222,5
271,-0.5591399483893598,-1.7262719179664316,0.0,0.0,0.0,5
272,0.0,0.0,0.0,0.0,-2.1838714627514624,0
273,0.835719668951859,0.0,0.5280975381605212,-0.40700661254614295,-0.30875321319742177,2
274,0.0,-1.7262719179664316,0.42905016890971087,0.0,-0.16612591256150588,5
275,-1.3140274505528295,0.0,0.0,-0.14397220671234875,-2.876298660841177,0
276,-0.06609993710924221,0.5709941226866619,-1.3601116363819243,0.0,0.0,2
277,-0.06609993710924221,-3.2513629627101928,0.0,0.0,0.0,5
278,0.0,0.0,0.0,-2.1439722067123497,0.19271601707401317,6
279,0.0,0.0,0.0,0.0,0.0,2
280,-2.9920993556655024,-0.5214521260779343,0.0,-3.72893470743351,-1.36634951453686,6
281,-2.9920993556655024,-0.7416362276186113,-0.20431696377449904,-0.26950308879620843,-1.36634951453686,4
282,-1.3140274505528295,0.0,-1.3601116363819243,-3.72893470743351,0.0,6
283,-0.5591399483893598,0.0,0.0,0.0,-4.257120444782117,0
284,-1.3140274505528295,0.0,0.0,0.0,0.0,2
285,0.3006823935623838,-1.7262719179664316,0.0,0.0,-1.0838597307765307,5
286,0.0,0.0,-1.3601116363819243,0.0,0.0,2
287,0.5928631450556937,0.0,0.0,0.0,-0.8477295086443981,2
288,0.0,-1.7262719179664316,-7.193001650546848,0.0,0.0,1
289,0.3006823935623838,0.0,0.0,0.0,0.0,2
290,0.0,0.0,0.0,0.0,0.0,2
291,0.0,0.0,0.0,0.0,0.0,2
292,-1.3140274505528295,-1.7262719179664316,0.0,-1.14397220671235,0.0,5
293,0.0,0.0,-0.7836107144089631,-1.728934707433507,-1.36634951453686,6
294,0.0,0.0,-7.193001650546848,0.0,0.0,1
295,0.3006823935623838,0.5709941226866619,0.7899919241476452,0.0,-2.876298660841177,0
296,0.0,0.0,0.0,0.0,0.0,2
297,-0.06609993710924221,0.0,0.42905016890971087,-3.72893470743351,0.0,6
298,-0.06609993710924221,-0.16183174111862098,0.5280975381605212,0.0,-2.1838714627514624,0
299,0.0,0.0,0.0,0.0,0.0,2
300,0.0,-1.3188961203956557,-0.20431696377449904,-0.5590097059911936,0.0,5
301,-2.9920993556655024,0.0,0.0,0.0,0.0,4
302,0.0,-1.7262719179664316,-3.2861110549381505,-3.72893470743351,0.2949081665769747,6
303,0.3006823935623838,-1.7262719179664316,0.867694281140889,-1.407006612546143,-2.1838714627514624,0
304,0.0,-1.3188961203956557,-0.20431696377449904,0.2710652925664945,-0.6448662523932025,5
305,0.0,-1.3188961203956557,0.0,0.0,-1.36634951453686,5
306,-1.3140274505528295,0.0,-0.5636450304670557,-0.5590097059911936,-0.6448662523932025,2
307,0.0,0.0,0.0,0.0,0.0,2
308,-2.9920993556655024,0.0,-0.20431696377449904,-0.26950308879620843,-0.16612591256150588,4
309,-1.3140274505528295,0.36549962247725454,0.32269818773737713,0.17795588817501323,0.3903379816728222,2
310,0.835719668951859,0.0,0.6207795406703727,0.0,0.0,2
311,0.5928631450556937,-2.2960320120439217,0.7899919241476452,0.7946272486235075,0.7192049996615746,5
312,-2.9920993556655024,0.0,0.0,0.0,0.0,4
313,0.0,0.0,0.0,0.0,0.0,2
314,-0.5591399483893598,0.12579465289756525,0.0,-3.72893470743351,-4.257120444782117,0
315,0.0,-1.0015846535786617,0.0,0.0,-1.0838597307765307,2
316,0.0,0.0,0.0,0.0,0.0,2
317,0.0,0.0,0.0,-2.728934707433504,0.0,6
318,-2.9920993556655024,0.12579465289756525,0.7899919241476452,0.6633827153452554,-2.876298660841177,4
319,0.0,0.0,0.0,0.0,0.0,2
320,0.0,0.0,0.0,0.0,0.0,2
321,0.0,0.0,0.0,0.0,0.0,2
322,0.0,-0.7416362276186113,0.0,0.6633827153452554,1.104092295220304,2
323,0.0,0.0,0.0,0.0,0.0,2
324,-0.5591399483893598,0.0,-1.3601116363819243,-0.40700661254614295,-1.71796163367407,0
325,0.0,0.0,-3.2861110549381505,-2.1439722067123497,-2.1838714627514624,6
326,0.0,0.47190256028005423,0.6207795406703727,0.5189928060100799,0.4798451493841079,2
327,-2.9920993556655024,-1.3188961203956557,0.0,-0.14397220671234875,0.3903379816728222,4
328,0.0,0.0,0.0,0.0,0.0,2
329,-2.9920993556655024,0.0,0.0,0.0,-4.257120444782117,0
330,-2.9920993556655024,1.1855008990218334,-1.766736895844571,-0.028494989292413297,1.104092295220304,4
331,-1.3140274505528295,-0.16183174111862098,0.42905016890971087,-1.407006612546143,-2.1838714627514624,0
332,0.0,0.0,-3.2861110549381505,0.35852813381683435,-2.876298660841177,0
333,-2.9920993556655024,-0.7416362276186113,-3.2861110549381505,-0.26950308879620843,-0.30875321319742177,4
334,0.3006823935623838,0.0,0.7899919241476452,-1.14397220671235,0.0,2
335,-0.06609993710924221,0.0,0.5280975381605212,0.0,-4.257120444782117,0
336,0.0,0.0,-0.7836107144089631,0.0,0.0,2
337,0.0,0.0,0.0,0.0,0.0,2
338,0.0,-7.286986872440897,0.0,0.0,0.0,3
339,-1.3140274505528295,-0.5214521260779343,0.0,-0.9215797853759006,0.0,2
340,0.0,0.47190256028005423,0.42905016890971087,-0.40700661254614295,-1.36634951453686,2
341,-0.06609993710924221,-2.2960320120439217,-1.0432545310419845,-1.407006612546143,0.08272955810252673,5
342,0.0,-0.5214521260779343,-3.2861110549381505,-0.7289347074335055,0.0,2
343,0.3006823935623838,0.36549962247725454,0.0,0.0,0.0,2
344,-2.9920993556655024,0.0,0.0,0.8560277932876508,-1.0838597307765307,4
345,-1.3140274505528295,-1.3188961203956557,-3.2861110549381505,-2.728934707433504,0.0,6
346,0.0,0.0,0.0,-0.7289347074335055,0.0,2
347,-1.3140274505528295,0.47190256028005423,0.7899919241476452,-0.7289347074335055,-4.257120444782117,0
348,0.0,0.2506198190543796,-0.7836107144089631,0.0,0.7909122516397037,2
349,0.0,0.5709941226866619,0.32269818773737713,0.5929933874538564,0.0,2
350,0.0,-1.3188961203956557,0.0,0.0,-2.876298660841177,0
351,-0.06609993710924221,-1.7262719179664316,0.08312275472757318,0.0,0.0,5
352,0.0,0.0,0.0,0.0,0.0,2
353,0.0,0.0,-1.3601116363819243,-0.26950308879620843,0.0,2
354,-2.9920993556655024,0.0,0.0,0.0,0.0,4
355,-2.9920993556655024,0.0,0.0,0.0,-1.36634951453686,4
356,-0.06609993710924221,0.9844761554634643,0.707865157434084,0.7946272486235075,-0.036339073351636136,2
357,-0.5591399483893598,0.2506198190543796,-0.7836107144089631,0.7304969112037922,0.08272955810252673,2
358,-2.9920993556655024,0.0,-1.3601116363819243,-1.407006612546143,0.0,4
359,0.0,0.0,0.0,-1.14397220671235,-1.36634951453686,2
360,0.3006823935623838,0.6637148176480969,0.20787778573551943,0.0,-2.876298660841177,0
361,-0.06609993710924221,0.0,-1.766736895844571,0.0,-1.36634951453686,2
362,-0.06609993710924221,1.0546431368890004,-3.2861110549381505,0.0,1.104092295220304,2
363,0.0,0.0,0.0,0.0,0.0,2
364,-2.9920993556655024,1.1855008990218334,-0.7836107144089631,0.9149214823412191,0.7909122516397037,4
365,-2.9920993556655024,0.91072128551494,0.0,0.0,1.1593252488895547,4
366,0.0,-2.2960320120439217,0.0,0.0,-2.876298660841177,0
367,0.835719668951859,-1.0015846535786617,0.0,0.0,-0.036339073351636136,2
368,-2.9920993556655024,0.0,-0.053450298147871736,0.0,0.0,4
