Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostClassifier,loss:linear-n_estimators:10,0.7449034894003306,0.8661380273113207,0.8696503656038941,0.6998680126720684
AdaBoostClassifier,loss:linear-n_estimators:50,0.767859014883799,0.883480027013924,0.8728336099604993,0.690660773539612
AdaBoostClassifier,loss:linear-n_estimators:100,0.7797321263200855,0.8897038017061191,0.8700120837913775,0.6854097774959665
AdaBoostClassifier,loss:linear-n_estimators:200,0.7687964055738965,0.884454263310526,0.8669483373640258,0.6798569191427118
AdaBoostClassifier,loss:linear-n_estimators:500,0.7727956748793681,0.8919916596191891,0.8706095009662351,0.6837484736077253
AdaBoostClassifier,loss:linear-n_estimators:1000,0.7690810662657551,0.8905043453388819,0.8690496857174081,0.6814869207056286
AdaBoostClassifier,loss:linear-n_estimators:1500,0.7662660493315484,0.8899803230383407,0.8698491955759049,0.6830341249585897
AdaBoostClassifier,loss:linear-n_estimators:2000,0.7663598350662824,0.8901199189554491,0.8708572370951829,0.6847838256867591
AdaBoostClassifier,loss:exponential-n_estimators:10,0.7456457269982977,0.8683194430962389,0.8714958138545218,0.6990803001249702
AdaBoostClassifier,loss:exponential-n_estimators:50,0.7832846464386588,0.8932819865188905,0.8755858326384155,0.6948715221401308
AdaBoostClassifier,loss:exponential-n_estimators:100,0.7812745069349334,0.8978827873270151,0.8779363544808465,0.6949828162648111
AdaBoostClassifier,loss:exponential-n_estimators:200,0.780615402013104,0.8968276805009696,0.8814437925185765,0.6988309707776139
AdaBoostClassifier,loss:exponential-n_estimators:500,0.7697842317605211,0.8918903277303017,0.8705321188232635,0.6828128063855028
AdaBoostClassifier,loss:exponential-n_estimators:1000,0.7699386108305705,0.8908546175717353,0.8701911364751002,0.6835793895938226
AdaBoostClassifier,loss:exponential-n_estimators:1500,0.7689562884997738,0.8919333028259122,0.8714801657500014,0.6850903460506725
AdaBoostClassifier,loss:exponential-n_estimators:2000,0.7685273196800535,0.8909957915607545,0.8703112699447462,0.6835656386920176
Bagging,bootstrap:True-n_estimators:10,0.9479697986524074,0.9747730913999761,0.9768716523135237,0.8779994747322033
