Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
NuSVM,kernel:rbf-nu:0.010000-degree:3-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:4-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:5-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:6-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:7-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:8-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:9-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:10-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:11-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:12-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:13-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.010000-degree:14-gamma:0.010000,0.116158157325,0.943540959615,0.909935833391,0.744602574987
NuSVM,kernel:rbf-nu:0.050000-degree:3-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:4-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:5-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:6-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:7-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:8-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:9-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:10-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:11-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:12-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:13-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.050000-degree:14-gamma:0.010000,0.510912263221,0.941892167991,0.905303166418,0.737909518134
NuSVM,kernel:rbf-nu:0.100000-degree:3-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:4-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:5-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:6-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:7-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:8-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:9-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:10-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:11-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:12-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:13-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.100000-degree:14-gamma:0.010000,0.797133990199,0.943005267205,0.907586447711,0.74125604656
NuSVM,kernel:rbf-nu:0.500000-degree:3-gamma:0.010000,0.90766043795,0.956323661303,0.924371602439,0.769329701697
NuSVM,kernel:rbf-nu:0.500000-degree:4-gamma:0.010000,0.90766043795,0.956323661303,0.924371602439,0.769329701697
NuSVM,kernel:rbf-nu:0.500000-degree:5-gamma:0.010000,0.90766043795,0.956323661303,0.924371602439,0.769329701697
