Algorithm,Params,Validation,Accuracy,Recall,Precision,F1
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:2-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.726556776557,0.689285714286,0.829871794872,0.729084249084
KNeighborsClassifier,n_neighbors:2-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.781135531136,0.830357142857,0.813363858364,0.806584249084
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:3-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80347985348,0.873214285714,0.830357142857,0.837287712288
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.771428571429,0.801785714286,0.835714285714,0.799923409923
KNeighborsClassifier,n_neighbors:4-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80347985348,0.8875,0.822023809524,0.840364635365
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:5-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.842857142857,0.830357142857,0.816681651682
KNeighborsClassifier,n_neighbors:6-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:7-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.795238095238,0.871428571429,0.822023809524,0.830364635365
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.820238095238,0.822745587746
KNeighborsClassifier,n_neighbors:8-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:euclidean-weights:uniform,CV-10,0.794597069597,0.885714285714,0.815357142857,0.834927229633
KNeighborsClassifier,n_neighbors:9-algorithm:brute-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:auto-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:ball_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:minkowski-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:euclidean-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
KNeighborsClassifier,n_neighbors:10-algorithm:kd_tree-metric:euclidean-weights:distance,CV-10,0.80293040293,0.885714285714,0.822023809524,0.839338994339
KNeighborsClassifier,n_neighbors:10-algorithm:brute-metric:minkowski-weights:uniform,CV-10,0.787545787546,0.857142857143,0.81869047619,0.820108225108
