,0,1,2,3,4
0,1.7802801403445652,-0.19306774919097003,0.019093697584083857,-0.0006780925891547163,3.4702024282289023e-06
1,1.770787976601347,-0.1900781521499651,0.01850408622933597,-0.0006431020573662016,3.1755620960235986e-06
2,1.7610305613016326,-0.1870201694388237,0.01790551879481428,-0.0006081330266371754,3.078638906766143e-06
3,1.7509974713929752,-0.18389210638869913,0.017298062245401535,-0.0005730136442920752,2.5980699654530592e-06
4,1.7406795692958037,-0.18069201450028277,0.016682535743614446,-0.0005378622112886811,2.266049215880403e-06
5,1.7300633823049167,-0.1774154100542482,0.016055858073924067,-0.0005023860463396479,2.33059476417892e-06
6,1.7191393329411042,-0.17406340239437068,0.015421516038934713,-0.00046719851110943456,1.9742523617825858e-06
7,1.7078965473591583,-0.17063436171955815,0.014778219326910702,-0.00043104577977640113,1.753781162966081e-06
8,1.696318680032835,-0.1671214915202217,0.014125763980937789,-0.0003957786013076836,1.4752296448004854e-06
9,1.6843947826705898,-0.1635258127517094,0.013463961396845914,-0.00035990972150229394,1.793969871769635e-06
10,1.672110258610568,-0.159843408433951,0.012792281506485925,-0.0003245350631486399,5.297893314179167e-07
11,1.6594497203579486,-0.15607148711992835,0.012110263013485778,-0.00028809317679370783,1.4212765217357787e-06
12,1.6463987941784868,-0.15220908658422605,0.011421608500393421,-0.00025212036465521726,6.113766935905707e-07
13,1.6329412992316898,-0.14825228122856926,0.010723049790179018,-0.00021773051528892196,6.479871202443727e-07
14,1.6190582181419648,-0.14419769008336825,0.01001442733596758,-0.00018095185843358674,-1.9149226823840515e-07
15,1.6047339579889632,-0.14004292573549804,0.009296843237488306,-0.00014704527395570377,7.246813088510398e-07
16,1.5899473780028506,-0.13578509624791363,0.008571301530800324,-0.00011177766430389702,-4.8128383776588346e-08
17,1.5746802243820306,-0.13142253679081756,0.007837220766443442,-7.720168803782013e-05,-6.668921391323954e-07
18,1.5589086012263924,-0.12694819622816383,0.007093227409973368,-4.303903161301248e-05,5.906795096967399e-08
19,1.542611812649413,-0.12236119324551076,0.00634090152239275,-7.58410677673127e-06,-4.226975233324187e-07
20,1.525765593595397,-0.11765862302495683,0.005581076970457122,2.5180751065362328e-05,6.433555062908963e-08
21,1.5083491471237445,-0.112834685677763,0.004814022725823486,6.037968360392276e-05,9.052765569360355e-07
22,1.490324987282218,-0.1078880665334252,0.004039801086095862,8.940065595669511e-05,-4.805795489177221e-06
23,1.471678301235365,-0.10281614912587017,0.0032526518133573767,0.00012492114622553174,4.030202153258028e-06
24,1.4523706013361504,-0.09761093095361367,0.0024647370793027257,0.00015775612414842266,-5.694746314293016e-06
25,1.4323655531229933,-0.0922694526196648,0.0016631724463623265,0.00018663225021985086,-1.4786324941101076e-07
26,1.4116405597888828,-0.08678680105893466,0.0008599327532602952,0.0002150797278758637,5.42381878891867e-06
27,1.390167617524062,-0.08117803003430746,6.0409695252616746e-05,0.00024477579203202593,-6.150358650804273e-06
28,1.3678772812842084,-0.0753988450466358,-0.0007517688438592462,0.00027513737549106354,6.045700282220762e-06
29,1.3447699695439304,-0.06947802735560649,-0.0015721869307843694,0.000294998621269818,-5.969768902951492e-06
30,1.3207659639620788,-0.0633974528565378,-0.002391890976879474,0.0003291418953921543,1.9264443118522517e-06
31,1.295849346705247,-0.05716052222902668,-0.003210256417278623,0.0003504574737330929,8.509590209938508e-07
32,1.2699450770532468,-0.05075346834155636,-0.004027623491374477,0.00037813905780899326,-4.477477558685432e-06
33,1.2430250916428995,-0.0441857548000939,-0.004839713261321155,0.0003909491786913827,-3.36668322897804e-06
34,1.2150177899243775,-0.037428285980499354,-0.005671568609768252,0.0004068083907808606,-2.51940449177198e-06
35,1.185873163328474,-0.030510396922825367,-0.00647812364673217,0.0004285154545636133,-5.791995746128563e-06
36,1.1555294716206894,-0.023402088657546782,-0.007299423247525583,0.0004458974185646697,-3.1522603699263296e-06
37,1.1238983879029445,-0.01609841625002445,-0.008103631630292596,0.0004544670739472928,-7.271644929668364e-06
38,1.090936920632865,-0.00860747605575507,-0.008900963258741068,0.00047147742175898677,-6.074169064561839e-06
39,1.0565409617650758,-0.0009371421203879238,-0.009664832853325311,0.00048233206383066496,-2.3393380490814228e-06
40,1.0206426579263008,0.0069616157765298725,-0.010446010012925222,0.0004846064313756837,-5.405876738607054e-06
41,0.9831525492492725,0.01503860236778748,-0.01119098745835534,0.00048742914631962064,3.15336851709324e-06
42,0.9439622857877445,0.023338748301752088,-0.011923322728644214,0.0004920569199030056,-1.2064818523923118e-06
43,0.9029729052852691,0.03184164477424181,-0.012632292802931072,0.000490242867796864,-2.9381455433708306e-06
44,0.8600854041724972,0.04055582120734577,-0.013311050570796706,0.00048364415501626207,-5.793568326086743e-06
45,0.8151647677523794,0.04948427528861882,-0.013969010175878094,0.0004789746609008688,-2.6626816417851806e-06
46,0.7680657310629132,0.058626135996410006,-0.014579985334002177,0.0004603451877651793,-3.7897640126458194e-06
47,0.7186619241273879,0.06798804061435104,-0.015154472505023414,0.0004398000385248124,7.1703403126347626e-06
48,0.6667895181870807,0.0775637293173431,-0.015689683681612776,0.0004239590409420152,-8.326470838254576e-06
49,0.612287002236199,0.08734204226082545,-0.016158686618581955,0.0003991043200995345,-1.7860376979824712e-06
50,0.5549864470020021,0.09731249372315968,-0.016561601720567462,0.0003681547713317128,7.410412747022119e-06
51,0.49466187923384525,0.10748844784382014,-0.016907558805733275,0.00032990825136934923,2.2083153670411464e-06
52,0.4310920672125875,0.11786035899879657,-0.017193422901107425,0.000291863111226566,-4.662766968601046e-06
53,0.3640599798070595,0.12839481509633288,-0.01736979212558591,0.0002555686418525358,1.9928748312767874e-06
54,0.29330611016016794,0.13907386123652388,-0.0174602377031132,0.0002011495870849209,5.669989632240552e-06
55,0.21852296821778103,0.1499043467100646,-0.0174529514545501,0.00014679281895763085,5.418406539326042e-06
56,0.13940527575372824,0.1608337891728448,-0.017329405369067657,9.612330901465072e-05,4.889670312191929e-07
57,0.055606303048797635,0.17183326386651177,-0.01706062297367969,2.7681230520496675e-05,1.5244295045043713e-06
58,-0.03325993641182366,0.18286452360808048,-0.016663392359894294,-4.022139056486518e-05,9.653488305899714e-07
59,-0.1276074337450741,0.19388070347058473,-0.016110740095649292,-0.00011025594035797559,4.274255413346147e-06
60,-0.2279052546229466,0.20479412305854436,-0.015377474252344564,-0.00018208166889757682,-8.542883366907672e-06
61,-0.33470089656604696,0.21555537534441416,-0.014453450676300633,-0.00025110442514084813,3.4486471287595126e-06
62,-0.4485442289082201,0.22607149516826022,-0.013339042563636855,-0.0003292009888469921,-6.031566449904869e-06
63,-0.570098467652702,0.23619757125514965,-0.012001934135146691,-0.0004097259879018156,2.8570019849042012e-06
64,-0.7000777170275025,0.2458377546394135,-0.010394231530570341,-0.0004854018053501302,-3.5338727584800778e-06
65,-0.8393585811995898,0.254738330822413,-0.00859781512590524,-0.0005562687842337599,-8.556013149454457e-06
66,-0.9887525440288549,0.2628218832207219,-0.006469041914538176,-0.0006021487825501187,2.31310621046062e-05
67,-1.1494239224396638,0.26973417315089215,-0.0040772754013920776,-0.0006850695935275986,-1.6210887589995435e-06
68,-1.3224565823853482,0.27522795736090033,-0.0013566225172639834,-0.0007219254316820356,-2.377616093148481e-05
69,-1.5092533630455771,0.2788986700456145,0.0016309233951258273,-0.0007673924940833354,6.989068950617478e-05
70,-1.7113618695011892,0.28025647050066294,0.004913041454442824,-0.0007797008826349594,-4.137485240441642e-05
71,-1.930485819362168,0.27875984969903855,0.008450899688318692,-0.0007185422145548348,5.678053759443184e-05
72,-2.168681755769294,0.2737203907247652,0.012220491619341689,-0.0006268559526565465,-2.2641432385200888e-07
73,-2.4284005716831225,0.26430062464747595,0.016228997540893908,-0.0006018277471781242,2.213064748215164e-05
74,-2.71226978107666,0.24934108443473135,0.02020264158186358,-0.00045463065491913035,-1.9586230988469927e-05
75,-3.0235176102038306,0.22751691960184817,0.02404793859716936,-0.00028844591072452186,-4.2473232445631656e-05
76,-3.366115549378375,0.19714566263908662,0.027575907106679565,-5.9000243618212433e-05,-1.6088127995970633e-05
77,-3.74447450425237,0.15595784439037763,0.030353682310746644,0.00023076001551353142,6.6315220629172e-06
78,-4.163921971302503,0.1012460573099907,0.03189334248052034,0.0005884561288234669,-7.221990964017058e-05
79,-4.631093937059289,0.029498524285158645,0.03136336002644269,0.0008261954272756888,8.460279214446767e-05
80,-5.15393588717303,-0.06405898328927329,0.02767219034380619,0.0011485501428515899,-6.499321309664033e-05
81,-5.742001924230937,-0.18560622333531196,0.019244280677948256,0.001268870874453265,4.6502340088579175e-05
82,-6.407719852158787,-0.34310583040446563,0.003612895282248063,0.0010130771725323506,-4.220579670604144e-05
83,-7.1662458148281285,-0.5476921013300697,-0.0227220359864595,0.0001895858745947221,8.9731082533899e-05
84,-8.036880495600068,-0.8142996961204299,-0.06481060603474753,-0.001918945851814513,-4.6248424383759507e-05
