param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12,param13,param14,param15,param16
-5.15061877057,-6.62907243715,-8.26055832805,6.69446236347,0.709555326127,-2.39615648827,-11.5696686472,0.214497867901,0.071076162011,-0.925439761447,-2.39251580699,2.1879893908,2.58426502955,8.71369581484,2.17405481066,4.55336050334
-3.7619371148,-1.13549092594,-2.25635578329,6.30392683648,-2.37662004796,-5.68497640388,-34.9840685727,-6.56551961865,-11.0853260042,0.672199019116,-5.76140877334,1.32596199617,4.32185595833,8.70085582016,2.21194668237,5.21011607328
-4.71073682534,-4.45621511159,-3.82431062013,6.19100984859,-4.71039685662,0.4570163627,-10.3118621193,1.39572091329,-0.477100581252,2.30348852718,0.963696059987,0.993927920517,2.44172249247,8.72985862418,2.26732604522,5.02152414468
-4.35833560079,-4.53062244195,-5.6980986818,6.3386205167,-4.47714074481,-15.344983949,-14.3587698299,-5.6126021643,-15.0581490659,-2.96939553821,-5.15554685407,3.32192809489,6.99174857797,8.69317329405,2.21878116778,4.22257274695
-7.61364725782,-2.64566068662,-4.55768386464,6.81531924578,-2.60814431352,-2.44953270133,-14.9540138729,-1.58151857343,-9.63236055094,1.66293463988,-5.54847182688,1.95319072734,7.64378405322,8.68769060977,2.1119660896,4.11378383173
-4.10897284393,-4.44473354776,-5.10006338424,6.78253961775,-0.0980267855744,-15.6533607421,-14.1490551612,-4.59593397096,1.1107641219,2.20442246564,-4.51685030516,1.20125745684,1.06949595441,8.67940972242,1.88365991318,6.39394812022
-3.4685072457,-4.65638978818,-4.91275986016,6.02717617313,-1.2951988444,-4.65326431719,-13.5694669409,-4.35198745482,-3.99852343615,2.31828791483,-4.25057729076,0.586116195338,7.64262937752,8.69776687068,2.2929878338,4.76961307638
-4.32794222434,-6.09039738008,-4.6267538228,6.39956419175,-7.12324788016,-15.1405880646,-13.6512988864,-4.20484483142,-8.62910099717,-1.8787458279,-5.14341103122,3.23104833501,6.68565987743,8.67309702886,2.33207773565,3.80745796802
-6.067963025,-0.826719028433,-0.526431262188,5.39489136644,-1.02982368803,0.0977456216385,-7.65515332743,2.05158092063,-1.04739805022,2.30266999337,-4.2502752448,0.81270357656,2.63007924386,8.6891943097,2.20175930746,4.90775595305
-4.47316195609,-5.61932373939,-5.39041143951,6.51588903179,-5.27788376218,-15.7360634801,-14.5474842156,-4.57494466343,-0.934675856054,1.97533670206,-5.04696874057,1.36294673392,1.50161748054,8.72017584196,2.10641532654,5.34986062354
-4.42817759317,-1.77349147019,-0.753312218174,5.69999574367,-2.85527487476,-6.62237646236,-16.9105330898,-5.85375144843,-9.97024911406,-3.11591009087,-0.653559312045,2.79077203786,0.876880337163,8.72754612191,2.23060268169,4.65849713666
-6.27034717426,-4.59001499951,-5.23525301043,6.37738407725,-5.91946785317,-22.3010139898,-13.9323126508,-4.46619348224,-20.3077204317,-0.567959935757,-5.58886883185,2.21070056263,7.64356762191,8.6981837442,2.39481592944,5.56900492682
-4.89072236033,-5.33049423038,-6.9439492574,6.539748179,0.377401430786,-4.43811962316,-23.2741151434,-3.32885520785,1.08814159687,1.76744293319,-4.21944464265,0.892196710465,5.18042637756,8.69244114735,2.1732233967,5.39403389537
-5.90790083576,-1.14570107952,0.119953717506,5.70174310356,-2.6085841998,0.338909272809,-14.8215812508,0.702480242783,-0.869279950331,2.30570792367,-0.909851156055,0.906582787832,3.48181557362,8.70725558566,2.30856474647,5.21916852046
-4.33893634495,-4.16384963839,-6.31754895489,6.48357396454,-1.9970599,-12.4160264112,-14.7869103265,-6.13036544419,-16.9877784881,-2.78527834087,-5.44536203614,2.73163944347,0.873104470124,8.69306872441,2.21667214551,5.6160929904
-1.09665316502,-3.07278619161,-6.13735579934,6.41271379159,-3.22809752325,-19.9113686464,-14.9168562178,-6.23873515432,-12.6885850532,2.32166838641,-5.94706110198,1.36888007332,1.9996032043,8.70141043623,2.34840240471,5.34333675183
-2.63370296756,-3.27020797844,-4.95151827013,6.22993394349,-2.22162318909,-6.01084354957,-23.0534945982,-5.79882787513,0.113300435833,1.82733127061,-5.98969564878,0.711230571894,6.9855004303,8.69460165336,2.20160249789,5.05098048478
-6.70741611966,-4.48723305742,-12.0359629945,6.51023406057,-1.15765669721,0.699995743667,-10.7279513863,1.9349316059,-2.43596333813,2.31982022101,-3.97662256502,1.40135740989,1.54007687965,8.68341574703,2.37834514884,4.77114608703
-4.58820932998,-4.91497788598,-6.82453135133,6.37622091445,-2.35801013303,-5.3677764622,-33.152468439,-4.75808661601,-0.79726258567,2.32028248436,-4.72971267321,0.89328454003,3.14456851766,8.68880979144,2.13750352375,4.37128005402
-3.94797370002,0.285816471805,-1.14082554413,6.22666265566,-1.27484345516,-19.4072039454,-13.9457038681,-4.88828490536,-13.5741045366,2.18008419272,-4.75598003589,0.829849559845,2.77568270174,8.69251089162,2.44097876675,5.68781656106
-6.60640367984,0.224657734121,0.643763854337,5.31110344172,-0.814158820978,-0.0671980120051,-8.51271453059,1.40490312215,-0.079798181371,2.25223397847,-0.149712630489,0.192825403552,6.41134149846,8.68236260804,2.18291472234,4.33635480664
-4.33438893097,-1.29874372564,-2.26555266254,6.25081002198,-5.44624238008,-10.9436508731,-12.2801580434,-4.5715788543,-1.21974030166,1.27453004467,-0.26489379475,1.73357127093,0.685895308742,8.71441725685,2.23210812946,4.59693514239
-5.80995411311,-0.352749969884,-0.846895108377,6.35489288539,-4.12411301636,-3.70496822428,-14.2101138787,-3.8884985525,-3.67134733029,2.21782008412,-2.79015988798,1.42701610248,1.16677970612,8.72580930942,2.03541276818,5.22885716185
-3.74450651811,-6.47098468942,-9.10224223348,6.12722055049,0.345623464175,0.0878701329411,-14.7841804566,1.436215153,1.08922694207,2.32083122979,0.919073068566,0.662661255475,4.19770815796,8.72996056102,2.17447033803,5.31255627037
-5.66925345956,-4.66120023382,-6.54476301056,6.55985886448,-0.666003881804,-1.44579428077,-8.11194828062,0.825704231936,0.205142240625,2.08219162951,-2.96150762878,1.86801503679,1.1333662431,8.70113315485,2.23001851371,3.80642717701
-4.55208866479,-7.94238697673,-4.91610995796,6.90556751865,-12.9403868879,-5.10090482232,-19.3718320449,-3.28926298261,-4.27561864899,-5.63422237038,-5.27821963717,3.32084566765,5.51595209077,8.7281926355,2.14714385719,5.67061376422
-5.81408779649,-5.96713744566,-7.34098151941,6.65849713666,-0.284352589298,-0.255580534425,-7.78828102794,2.68430259569,-0.463588957862,0.841731643482,0.167743280109,1.04990952244,3.10139795218,8.69696752623,1.96524865684,5.97126763369
-5.74297972362,-5.5315563979,-10.4239522953,6.89263388342,0.646715661077,-1.40342736538,-19.8857062714,0.0526941113038,1.05727696507,0.916094422938,-4.25602495949,1.17466207953,2.77000441323,8.73131903103,2.19887127952,4.24731993498
-2.90898402152,-6.45963938168,-6.5815962953,5.81798132886,0.699018518626,-2.4383072786,-10.6848517191,-0.428061126255,-1.68010465112,1.21977258305,-4.62982232506,0.865443775022,7.14618679149,8.72975668014,2.1375363119,5.80475056923
-4.41479130033,-5.90021197307,-5.03907318556,6.25152975012,-7.10355112429,-20.9303572142,-15.1166080563,-4.37189274088,-14.0994633922,2.1868491457,-5.50924094535,1.33445386232,3.15684961255,8.70241513475,2.34349310224,5.93501178275
-5.14071102382,-5.67123705077,-6.30096015304,5.48226747497,-1.41727059498,-0.426935763918,-12.640351815,0.902112179331,1.08963373611,-0.253240088913,-3.56753653759,1.98706614318,2.28137184515,8.68053534401,2.20169658568,4.87405920314
-4.42982466513,-0.0499795814153,-4.17032901262,6.62033714282,-0.589246445609,-13.8515505402,-15.4021848694,-7.05091365146,-3.1583005563,1.80314435813,-6.24331826019,1.0248160965,2.40990681953,8.68408233765,2.13563336629,5.90669822344
-5.3043767043,-4.33322523254,-5.42031007382,6.54538153732,0.69242719809,-0.437095767207,-11.4779275334,0.722203692433,0.825704231936,1.69937394978,-4.47540669754,1.23137096357,2.66757426598,8.69292928643,2.17117479565,4.6492705505
-3.66458077383,-3.1264545025,-2.35934205653,5.38156025477,-3.74199492904,-5.20141689615,-25.4544093581,-4.51144385991,1.0,2.31921327548,-3.95630273947,0.434134457909,2.709422987,8.71695660942,2.24792751344,5.77082904603
-5.17720296965,-1.34585779419,-1.0989690118,5.75931565084,0.799418921991,-5.20790762491,-14.6010818756,-3.52245943708,-2.24454835409,2.23557389937,-5.04711182959,1.30503662442,3.18043433438,8.69338241059,2.40542061251,3.86185613824
-4.94897599698,-3.53364330459,-5.43427805592,6.28678875913,0.348685669334,-8.19440574518,-9.54549053532,-0.90725131446,-2.58553969418,1.19591448498,-2.68965987939,2.17088647768,0.763071576815,8.6855197215,2.29186873495,5.82359652435
-5.71474694132,-4.76564093263,-5.03945270483,5.80585992787,0.76951787028,-1.74787504085,-9.54215233295,0.420293749347,-10.017377803,1.1339580101,-1.52799060674,0.997689839313,7.64385618977,8.6669340779,2.38537581336,6.26000683153
-7.20462668908,-5.38563880024,-6.5356328486,6.55803798478,-0.699278815834,-13.0342071174,-13.3165054554,-2.68001219141,-2.11066664517,2.3218992407,-5.3070586656,2.48568442829,0.658645654338,8.70089048991,2.26243315763,5.07403439421
-2.46944977124,-3.07533759198,-3.82357509327,6.25037422255,-5.13157872763,-16.0782714913,-14.0902495399,-4.67797957558,-0.0919864629948,2.31811434361,-4.53553246975,1.09119205152,2.36650406979,8.70559783138,2.3124909245,5.11207455131
-4.64808225641,-5.26717684249,-6.1570903388,5.62658515107,-1.37317775306,-0.937712470606,-9.22559066764,0.741057040974,-0.0115879742752,0.628726943031,0.921207797125,1.26999063449,6.63862415803,8.72250017878,2.10393399106,4.86695741852
-5.33351606916,0.0766959018304,-0.741686112351,6.53988773088,0.495490510515,-9.76502885307,-13.9131569406,-5.78810563301,0.374288339169,-5.30295215787,-5.64277457405,3.28073365853,6.56690646093,8.69908655715,2.15866017535,3.8159852272
-5.87399983746,-1.64819078004,-3.26617713077,6.73565755899,0.541316585367,-4.49511727704,-12.027566253,-2.35298949015,0.248899107076,2.32184153059,-5.32233210606,0.64736056452,3.7911889415,8.72856680046,2.12819440207,5.41953889151
-5.3746434659,-5.67035511796,-7.97679064432,5.82275563703,-0.0895743271483,0.0319597413975,-13.5803642921,1.4783506008,0.985937544394,1.97489636376,-4.50717261208,1.85674671429,1.06073915786,8.69651552687,2.28205424402,4.64379848082
-3.92561513578,0.153027043465,-0.444007199218,6.3274179114,0.13829023378,-12.0018959077,-12.4611943989,-4.69260411797,-5.37129545055,1.38901605969,-5.59834332269,1.21337839073,2.76005058127,8.66824679619,2.24257202077,4.09127669437
-4.91089240594,-2.77349147019,-1.81679935327,5.72748485823,-6.50347015749,-4.19083913016,-22.9731341742,-4.40623128976,-4.99746308856,2.32008026237,-4.56726289175,1.35462141483,3.03739979431,8.72567300037,2.32800345794,4.45877569908
-4.19036494937,-2.04751732557,-3.37880942624,5.76192349281,0.688583227246,-18.8931323877,-15.0095134749,-6.50046277108,-14.7041740406,0.958285900923,-4.72994236514,1.07676430032,3.16222615212,8.69991942179,2.20379628232,5.90443592698
-4.12776537893,-7.16040927377,-8.77820654508,6.90544717874,-0.957635824752,-2.82286035705,-11.3409815194,-0.0920787265873,-0.993551160855,0.753433387927,-4.84804769031,2.12578333163,3.35853692349,8.72829469011,2.22734061387,3.86898301674
-4.83938954704,-5.45096767758,-7.52815703634,6.06684264034,-0.0503978361593,0.235604532763,-7.12330822167,2.58618827063,0.127897364486,2.17858717491,-3.20689485194,0.955759158847,2.56978271242,8.70362677086,2.29642803923,4.40128913764
-5.96074366796,-1.37770682394,-1.71937619742,5.87255792105,-4.55374800555,-3.08375267631,-12.1038765481,-0.714183528195,-0.0583828250201,-3.18652456429,0.999711432134,2.02740179435,7.64270157183,8.69027740102,2.11179920952,5.02918782255
-7.27478620511,-0.983846030962,-0.97383734551,5.71157750133,0.789604066332,-0.0977488691487,-20.9617457797,1.30806958054,-2.23636747001,2.31820113183,-6.85858185845,2.08759861792,1.04439411936,8.71942304818,2.39610467439,5.0394893719
-5.81603716516,-5.47547088436,-6.87132861753,6.71163256182,0.245008800404,-1.94036784012,-18.3676782922,-0.690078787147,0.0553345017511,-0.248142130293,0.991172609253,1.76298656488,1.85686620698,8.71152932167,2.18985617925,5.92732760505
-4.88747333465,-3.15084939883,-5.51787453592,6.24663610322,-7.05173646862,-7.50745478128,-13.4852957949,-5.20492464784,-1.73096685354,2.32187038593,-4.20742780172,3.1101126377,0.381283372504,8.69728036594,2.29272286251,4.33977875693
-5.63343438429,-5.29335894269,-5.53002236082,6.14008331206,-0.766185548593,-2.3401484913,-7.15595828856,2.4324249768,-1.41384536406,1.66739260067,-3.1929748745,1.2592423521,4.45674045124,8.70144509266,2.30436501265,3.80343371146
-4.77086987488,-5.29953897452,-5.3681935208,6.70418032293,0.502941568004,-15.7253160761,-14.6344138444,-5.12481758017,-0.378681871313,2.3218992407,-5.44945389784,1.28463257625,2.92286384671,8.71421116738,2.28711763579,4.55077756255
-6.60443700664,0.997689839313,0.664664872419,6.1843596484,-4.16400480304,0.461528559473,-19.1077377031,2.13799526779,-0.404381768663,1.50974650637,-2.31473259348,1.41028682613,1.80173810157,8.68092207368,2.29431196073,5.15603249889
-5.27833161288,-1.02382702526,-0.360212170404,6.30954001747,-5.84584716216,-22.9320303056,-13.5747204901,-3.92040684478,-7.06773075683,-0.0990926281097,-3.46735787864,2.68526740652,0.472383789695,8.70165301374,2.35219353775,5.18165916141
-2.20243910969,-5.06048152707,-4.93562480156,6.26423615104,-3.90645064071,-14.2469181186,-11.8111233114,-3.44729635506,-9.4843820019,-0.10265113431,-3.83639822175,1.0241778143,3.05859357727,8.70227659723,2.03305291932,5.03725042289
-2.77684933256,-2.69329446072,-3.49777125116,6.16818069087,-3.59485281716,-6.83301005139,-13.3736683917,-4.75197043847,0.893828147373,-0.647716049418,-4.41027485758,1.81003172801,1.31556623032,8.70466450681,2.25335397762,4.44473331693
-5.62757382964,-5.77422163396,-6.57676822497,5.82438600259,-1.27052118792,-1.42271378677,-7.18509623643,1.95326523901,-1.89636137081,1.05443175399,-0.497608290011,1.38614875473,7.63095872468,8.69564589909,2.36199288592,4.57954222494
-5.57202488771,-5.00587505887,-13.7871550446,6.9066501264,-1.41519139496,-0.497954604455,-14.2399785736,0.553851968181,-0.823039007911,0.744419465575,-4.18010296519,1.20514224063,1.97738983893,8.72297825421,2.22227906227,4.69315238073
-3.57902506098,-3.16501378023,-2.58502020968,5.63975310672,-2.47923079204,-5.90677518462,-15.2575034476,-4.51253011517,-0.11694229654,2.23296768053,-4.94768427716,1.45601757581,1.97419888647,8.73131903103,2.43424123325,4.46545212741
-3.09221713304,-2.65626245652,-3.84364998534,5.87992627007,0.703986603863,-5.80027426662,-14.2154830718,-5.06216750955,-5.32585757191,0.987684677567,-5.11553492638,0.978342088749,3.1090261765,8.7281926355,2.47923056121,5.9703475182
-5.50832132001,-6.23503565525,-6.3540217246,6.85174904142,0.363114994589,0.136716384488,-18.108675299,0.535754380729,-0.231362554845,-0.380033025747,-3.40375560887,2.47907531307,7.64313466186,8.72751208686,2.42926780089,5.75888943272
-4.30685877317,-5.37171352781,-5.39265216686,6.35697129097,-4.60921787178,-5.88725983927,-19.2796099163,-4.72623348805,0.971442389317,2.20776793757,-5.05745171488,1.13560053486,2.86720459502,8.7042840903,2.33782524746,5.30041662784
-6.85335103348,-5.02796911586,-7.11164896423,6.68901954138,-0.731062637308,-0.80654363425,-18.768456325,0.618238655595,-0.312258448602,0.117429083587,0.977902666935,1.94384633071,1.91605619522,8.72352443221,2.35681991508,5.66610325527
-2.9454154336,-5.87637088109,-7.49798312817,5.77949612226,-0.988676120796,0.660381035242,-9.0916562077,2.18501018645,0.866393697717,2.19153106771,-3.55635940316,0.35817117497,5.20968729721,8.70684132564,2.39572091329,6.28071510237
-5.16307406537,-6.02938190694,-6.00898416661,6.54942274575,0.523561956057,-15.8839429375,-14.5394572606,-4.7246305358,-15.2747290132,-0.0864460996058,-6.03089041058,3.00755433614,5.07347750968,8.70411114053,2.41556939501,4.32912359629
-6.679272727,-2.82061634564,-3.26201910587,6.28649307567,-1.92741395293,-0.716291537184,-9.08866828361,-0.681700514499,-1.80409811008,2.24205367443,-6.20237271019,1.61800366984,2.74338570781,8.6950890621,2.11323374782,3.81496051302
-5.53898281305,-5.20056781496,-7.58090558095,6.47222780299,0.802978987311,-0.538220012321,-20.6519189908,0.774839759827,0.914028675172,2.31576908599,-2.35934205653,1.09963185001,2.25682951541,8.71654512603,2.35994278507,3.84969908364
-5.37506251465,-4.34942658767,-4.56674994567,6.3570064924,-4.44904418902,-2.69637704381,-11.982267101,-1.82490340071,-0.829100706965,1.35298445802,-7.56803607507,1.68090941871,7.5256774025,8.70431867776,1.90060601275,3.81844157576
-5.16550558897,-5.23096629705,-6.36408776818,6.6987741089,-1.87673111251,-2.02180437032,-12.7836513782,-0.449276605702,-0.671760953573,-0.405355910895,0.990737078671,1.54897907468,2.9954302472,8.71121955689,2.26041714847,5.61612240465
-5.28366049504,-2.92095305121,-3.37943986326,5.84984917936,0.806117796036,-1.88993080505,-8.76452682782,0.138814468902,0.20213558089,1.03660882861,-0.84513167591,1.77078676864,0.556404890039,8.67284960165,2.332564731,4.3817678816
-4.89870492703,-6.26956785061,-7.26521140082,6.72519581723,-0.201808437832,-0.368905032886,-8.19027013191,2.66546099271,-2.45624678055,2.24214516085,-2.1215492969,1.92059819693,0.929639525721,8.70956635384,2.37856711046,5.41650199287
-4.9362872264,-4.91567444053,-8.45199037758,6.30138644539,-14.4039039078,-17.1807262792,-12.3934960666,-4.31074736433,-17.1775790235,-1.13904514543,-5.89745742323,2.86243155351,0.883542619313,8.69575028211,2.20426594529,5.0552824355
-5.78198020581,-6.27369190923,-6.94814738161,6.59896064676,-2.80803314812,-1.38063394525,-13.6882993616,0.494159563713,0.936967660188,-1.84918040179,-4.95442283129,2.80762282626,7.42978332051,8.73063995592,2.30491984483,4.88029370151
0.231678161799,-2.44441940622,-3.15225959536,5.55967535052,-2.63191335617,-9.3084186691,-16.732273141,-6.57113295875,-2.37071333047,2.28540221886,-4.67661378899,2.33751129857,0.932439186553,8.72812459508,2.27025981354,5.13938763303
-2.3366462713,-6.20769435046,-7.50808493965,5.88796386134,-3.07327182488,-1.99821216638,-22.5638396702,-1.0934787816,-0.00814532374245,-1.58935497359,-4.28610714758,1.95549880165,3.22063951288,8.70632333328,2.09197057847,5.57376835364
-4.80216479613,-4.62953660751,-8.14852942185,6.18576745571,0.630871383013,-1.63984926374,-11.7976043963,-1.59435610687,-2.08951292411,-0.564371405948,-5.32603117794,1.94800271521,1.62044565285,8.68723569411,2.18037067858,6.01687512915
-4.37440406411,-4.85730164574,-4.87611665423,6.25298704664,-5.49089402298,-11.0906018648,-13.3478840207,-4.92160877202,-6.85816336331,1.15684961255,-4.80853841729,2.22394763244,0.809990583975,8.69177840859,2.34531120788,4.4620523188
-5.58394720076,-5.43402855182,-15.5404195155,6.44040410894,0.0388575500204,-3.95576537284,-25.0829049711,-2.7091509896,0.701415981317,1.48140228276,-5.14193304271,0.634128557525,4.12515513132,8.72140683968,2.28457335596,6.05304615298
-6.17303302661,-3.5221279088,-6.02825156342,6.59805250016,-0.893276481158,-0.108580813154,-10.4495270273,0.171719239088,-5.07315040124,-0.262867062915,-3.72339137723,1.99015616663,2.32270693994,8.70099449417,2.22623106177,5.19814050857
-5.59276256029,-5.82623293226,-6.81228697254,6.66902676551,0.00518437585972,-1.18419506973,-26.1670389677,-0.390755649358,-0.18601569162,-0.12554137445,-3.21062964148,2.25002169715,7.64183500156,8.71733369945,2.18700756698,5.01230048965
-3.41737848711,-1.40652192594,-1.81954656943,6.36024135425,-3.44181466804,-4.90963432355,-17.664632146,-5.61062702899,-3.90049202646,-5.25060475262,-4.9430613904,2.80912628806,7.31406203532,8.71884107473,2.30126571118,6.1900221748
-4.58761950479,-5.3955035236,-6.04997659432,6.5802057965,0.5024324474,-4.94009101098,-26.0354967157,-3.45025789555,0.480885502645,1.56262098658,-4.29695601679,2.01056502946,0.762051102827,8.66281076899,2.21887414191,4.46015278588
-2.53750787027,-1.2255312907,-3.40661371795,6.01393117115,0.766637562136,-21.2019853465,-15.699521856,-6.57072148514,-13.391138265,1.73183491442,-7.67674661956,1.12353377229,3.27794012718,8.68225725184,2.38208618472,5.46064428421
-5.7057586287,-6.25814906512,-7.59224742891,6.68678063495,0.535853894096,0.542703792243,-9.87438909865,1.97881797806,-0.0525657402397,1.1536756498,-2.29371258776,2.04057686138,7.64342331633,8.70621971248,2.21244482905,3.80302033179
-5.51741189005,-5.27447346444,-5.62864410471,6.66020987335,-2.46745362426,-3.68114060488,-35.4836547973,-1.88278371899,0.536749205648,2.31932890384,0.315682151338,0.999278472083,2.95505236567,8.71866986138,2.2440954903,4.81357599333
-4.926514264,-4.24775151538,-4.7110768742,5.58700487236,-1.58484708973,-5.20742780172,-15.8055869155,-3.71015137347,1.25156762061,-2.42383585933,-3.96251937584,2.61960081872,0.842134080106,8.66302433285,2.06695024392,3.8727302787
-4.73523539803,-3.50750072103,-3.61808319915,6.17408677855,-3.36514284239,-3.66522122749,-13.5936791135,-2.30978853948,0.0404015152842,2.30739937954,-1.54485561486,0.6878669385,3.16499539585,8.68408233765,2.28353660723,5.0659599881
-4.62301622268,-5.20035562272,-6.77961654875,6.11163648284,-3.17553354583,-0.95598365389,-14.9472982329,-0.0397403757853,0.18966644665,0.590913350256,-0.314248187675,1.596982834,1.49574632112,8.72410451987,2.12035194037,3.96430620804
-4.49557282727,-4.89775844608,-3.67322337301,6.47191902957,-5.897113474,-9.38950402704,-13.4679624593,-3.94677186212,-2.39600460965,-0.191689094035,-4.7091509896,2.65218817325,2.55065444995,8.71238943059,2.16240341411,3.8378423506
-4.36186127197,-5.9300724084,-4.90116006555,6.44125106798,-6.8280512595,-15.1381928581,-13.4837745052,-3.81890508426,-7.75249922292,1.62058641045,-7.23462277059,2.01717364989,5.98002530024,8.70504482304,2.17593970541,3.73725410432
-5.56729709464,-4.92296487353,-7.88410379601,6.49222173796,0.122871469088,-1.10131953482,-15.3687766517,0.108892401632,0.846713940671,2.17210342844,-3.75627243258,1.49015934028,1.76443108694,8.72007321139,2.29183927326,4.34759479528
0.564036661867,-5.53603443386,-7.82860868341,6.31522203491,0.0186341741391,-16.5678367868,-12.9286410673,-3.64479424645,-5.9293688692,2.32057132377,-3.12721063199,1.04082231011,2.09595816686,8.7151726665,2.2115418115,4.94659051333
-2.93611055004,-3.33787108145,-4.66025145242,6.10954861574,-4.28018046797,-6.26890019381,-14.4406455095,-4.85517047916,-2.35232630065,2.3065538995,-4.14015127758,0.978561749476,2.2463472769,8.73040220409,2.32172610344,5.53166217386
-5.15128513059,-2.29138013072,-4.05315836908,5.44466706684,-3.07436509782,-5.65653532385,-25.2699794805,-4.84601312271,0.367259224489,-20.1604605235,-3.6467986796,2.77846092081,0.876644634773,8.69981534,2.28335880405,5.69855188231
-5.91746089812,-4.6851990821,-16.2207345904,6.90677036601,-5.19252636963,0.527070335513,-14.7184935199,1.39061266182,0.0650207699484,1.76625591361,-3.78968096518,1.92143633081,1.35591837151,8.72870283639,2.09599191292,3.87774424995
-5.73573501937,-3.18810156759,-3.27397098749,6.29071928277,-4.88312426841,-3.37157913262,-9.75914106068,-1.5177919097,-1.17488195147,1.6556266015,-3.70911325285,2.05074546358,0.691534164919,8.6827137398,2.23238446958,3.80704573999
-2.4720088762,-2.44112504325,-2.35623614566,5.46195412841,-3.95038038358,-5.07412207667,-22.9908229772,-4.21675960895,1.08011185986,2.31034012061,-4.90989452647,0.483983410301,2.69548165453,8.71338651494,2.15991976209,5.14795788139
-4.67668758224,-5.88683294327,-5.07062710363,5.59902017739,-0.829844185816,-5.02463101175,-12.1337125359,-3.13974432577,-6.35307793845,2.19178371225,-4.46992925777,1.10306115633,3.03699557713,8.71747079867,2.13770024148,3.7997090234
-5.37404503589,0.994145221138,-0.340111965985,6.43487838428,-5.3075156666,-12.0779471136,-12.9466374966,-5.56415381808,-6.90483765921,0.602836911804,-5.53028903273,1.64117605985,0.839314663455,8.66462505487,2.23177030851,5.80992886572
-5.18925913324,-5.12180044061,-5.79658081114,6.63749432521,-0.605902977384,-4.96038429692,-31.1856288964,-3.61735709207,-1.09838197893,0.682393511063,-4.30523210783,1.94968433059,0.914258348824,8.66181371943,2.2326914521,5.28566114089
-5.1974940779,-5.94474880515,-11.141415595,6.76181714251,0.282736320276,-0.826591092508,-12.2769325408,0.244034582394,0.339365460968,0.770110161733,-2.48503446748,1.36943856475,3.68122435378,8.688600011,2.07966824244,4.57246528394
-4.13994778732,-2.13675928511,-3.01228622147,6.17512534966,0.230326000029,-7.51730616325,-12.9184413395,-4.94875320413,-9.31879220109,0.712991889462,-4.66244189017,1.04872444274,7.63539164077,8.71324902702,2.21104335287,4.53971716564
-5.24452100727,-5.20391396602,-16.4907492223,6.90652987676,-5.99852343615,-1.16841456934,-18.7495119603,-0.0283368969912,0.210014737709,1.47347522465,-2.51936261758,1.7429547567,1.53156860881,8.73131903103,2.19971945248,3.86532499069
