,0,1,2,3
0,-9.72072709749526,0.4577851841291771,2.4999753267529456e-08,-2.2707957847423188e-08
1,-13.005391618508579,-0.03609530297053354,-1.1848458869145873e-05,6.167831109626931e-06
2,-10.960907994384971,-0.031339866409875405,-1.0321227152942924e-05,-9.03705588206627e-06
3,-9.745943801462348,-0.02847693318319422,-2.578927263963138e-07,5.964684461989833e-05
4,-8.870261858904907,-0.026374955960145385,2.0816821050928525e-05,-8.520909441589453e-06
5,-8.180282280691008,-0.024838783318221314,1.2112811192621642e-05,-2.751296396130698e-05
6,-7.607485654447409,-0.023474419946165614,-2.4139540041545615e-05,-3.703894688700249e-05
7,-7.11538294621956,-0.022374678575206808,2.9067263220827755e-05,1.5458771044141173e-05
8,-6.682159292453884,-0.021368490273207197,-6.369726315735846e-06,7.187793056528946e-06
9,-6.293752785699791,-0.020427011653461058,6.699833471013328e-06,4.305185715036686e-06
10,-5.940596502573222,-0.01962138551309911,1.2605870992610235e-05,1.8590150032138375e-05
11,-5.6157711796771945,-0.01883896405741936,1.1944478481185072e-05,-1.8754357540284872e-06
12,-5.31421162865532,-0.018128280400076413,-8.302170377838536e-07,3.016800462440905e-06
13,-5.0321104142867945,-0.0174722161383567,-9.067130564699433e-06,3.051203397053115e-06
14,-4.766419674012743,-0.016872157677251254,-4.109630626358829e-06,2.6939214037846604e-06
15,-4.514784722216162,-0.016272683375296193,-5.451450657889545e-06,4.455472609743438e-06
16,-4.2752676205892755,-0.015705211748683556,-1.528058360061868e-05,-1.1698308120089429e-05
17,-4.046288840156961,-0.015176172165781265,2.1793468965025653e-06,1.4421818351206817e-06
18,-3.8265549955136673,-0.014668197594749799,-7.974907594188174e-06,4.685437153262306e-07
19,-3.614938120990798,-0.014176523747671421,-4.948296044415823e-06,-8.967942212223523e-06
20,-3.410539588862375,-0.013670715531791444,8.00663272926272e-06,3.213295625570378e-05
21,-3.2124131709200867,-0.013274345352841666,-4.1838904536961596e-05,9.493037955776717e-06
22,-3.0201515133084196,-0.012754391258417375,6.933047314089391e-05,-2.0438227287200572e-05
23,-2.8329067704481945,-0.012320490519956317,9.823332171310373e-06,-6.3785595791343574e-06
24,-2.650138298671546,-0.011919769079647313,-7.768139610730973e-06,4.592348704024474e-05
25,-2.4715071870402223,-0.011534180727009735,1.3534107185408928e-05,-1.594276054878163e-05
26,-2.296581408737532,-0.011115495917071505,-1.6196198463214184e-05,-2.697838303505895e-05
27,-2.124908756473841,-0.01068232881812936,1.4050810893340149e-05,2.3297022929524847e-05
28,-1.9561662369677277,-0.01028901433570284,3.254528685547875e-06,-3.650077027456122e-05
29,-1.7901316522566657,-0.009898784109421355,-1.4163930031618754e-07,-6.875411910411966e-06
30,-1.626410516666879,-0.009532554952482064,2.5776883423145325e-05,9.065172552863432e-06
31,-1.4647956303786178,-0.009155695278833309,-1.717428473374527e-05,-3.387702434426432e-05
