Feature,Average,Standar Deviation,Variance,Max Value,Min Value
M1,40.518181294117646,43.610167047302,1901.8466698935852,175.37,0.0
M2,14.597611764705885,14.889366169959347,221.69322494312988,58.386,0.0
M3,38.513333647058815,41.608096339505536,1731.2336809975739,167.62,0.0
M4,80.9430574117647,122.48900527196544,15003.556412515578,594.9,0.0
M5,14.375897705882354,18.493783124375824,342.020014251448,81.67399999999999,0.0
M6,8.780038705882353,7.3594448503479155,54.16142850531245,26.74,0.0
