Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
AdaBoostClassifier,loss:linear-n_estimators:10,0.4519157939785251,0.6736899866149504,0.673018339488466,0.49966164452818385
AdaBoostClassifier,loss:exponential-n_estimators:10,0.45915185163284544,0.6818824213114649,0.6698012391551142,0.4954969360508133
Bagging,bootstrap:True-n_estimators:10,0.8525923484075675,0.9342200814290381,0.9332883367512596,0.8009860043319151
Bagging,bootstrap:False-n_estimators:10,1.0,1.0,0.9999968020067073,0.9998985406764715
DecisionTree,criterion:mse-splitter:best,1.0,1.0,0.9999968020067073,0.9998985406764715
DecisionTree,criterion:friedman_mse-splitter:best,1.0,1.0,0.9999968020067073,0.9998985406764715
DecisionTree,criterion:mae-splitter:best,1.0,1.0,1.0,0.9999999999999994
GradientBoostingClassifier,criterion:friedman_mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.3936098460020595,0.6864889501961916,0.6827400582019966,0.504726656293074
GradientBoostingClassifier,criterion:mse-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.3936098460020595,0.6864889501961916,0.6827400582019966,0.504726656293074
GradientBoostingClassifier,criterion:mae-n_estimators:10-loss:ls-min_samples_split:2-min_samples_leaf:1,0.392739108362516,0.682792170637799,0.679835827833845,0.5057280650124173
GradientBoostingClassifier,criterion:friedman_mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.357497382297267,0.6685625783344835,0.6713376902875835,0.49306971091267066
GradientBoostingClassifier,criterion:mse-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.357497382297267,0.6685625783344835,0.6713376902875835,0.49306971091267066
GradientBoostingClassifier,criterion:mae-n_estimators:10-loss:lad-min_samples_split:2-min_samples_leaf:1,0.2959778744273094,0.6192029845266191,0.645810948281727,0.4800135528410739
GradientBoostingClassifier,criterion:friedman_mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.3951944510568539,0.6888531639051982,0.6862214151766799,0.5088976374841621
GradientBoostingClassifier,criterion:mse-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.3951944510568539,0.6888531639051982,0.6862214151766799,0.5088976374841621
GradientBoostingClassifier,criterion:mae-n_estimators:10-loss:huber-min_samples_split:2-min_samples_leaf:1,0.3892829716280549,0.6854798062687113,0.6799236744178981,0.5053459698479701
GradientBoostingClassifier,criterion:friedman_mse-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.136084128661753,0.6106072644521424,0.6073042838194179,0.4609845076276971
GradientBoostingClassifier,criterion:mse-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.136084128661753,0.6106072644521424,0.6073042838194179,0.4609845076276971
GradientBoostingClassifier,criterion:mae-n_estimators:10-loss:quantile-min_samples_split:2-min_samples_leaf:1,-1.722732601450192,0.2907738465866037,0.28968349875321603,0.23895503849771396
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:1-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,0.9999999999999994
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:minkowski-weights:uniform,0.6722515790935342,0.8200005050380036,0.815480762802015,0.6348355980218932
KNeighborsClassifier,n_neighbors:2-algorithm:auto-metric:euclidean-weights:uniform,0.6722515790935342,0.8200005050380036,0.815480762802015,0.6348355980218932
