KSJ,KGJ,KLJ,TAU,KLG,KXG,KXGI,C,LAMBDA1,FGI,KXI,GAMMA,BETA,D,GB,IB
-1.3289812739761115,-1.7761280262891894,-1.5169071059172126,1.8818972021971525,-2.1383808472603874,-6.300664154301526,-4.5505543124893535,-1.3160751033572822,-4.244362799263105,0.6583074216524117,-1.6584460618470958,0.4017040084526351,0.9503070167411686,2.6196842128462223,0.7054592455232988,1.7866167644216107
-1.5475079184485645,-1.7072080253893287,-1.8967806236630067,1.650325526584196,-0.4266434762238011,-0.1285226500538182,-3.805126161167589,0.27155861644117496,0.3280222752836117,-0.0762325179725071,-1.0739356253223042,0.5981667264972301,0.6867620267918433,2.6130962305939165,0.6627780348364155,1.4672368029945126
-1.3335073056670705,-0.015046405160229702,-1.2553909749065575,1.9929200404340517,-0.1773832861313207,-4.169730616529038,-4.63651604792414,-2.1225365807891126,-0.9507518325225448,0.5427985449662871,-1.8794407133193811,0.30849446148305404,0.7254547384828717,2.6141737689524978,0.6428873875868347,1.7780909962996319
-1.5967715897882928,-1.3044276389814813,-1.6316774021224258,1.9703545601641446,0.20844153649874217,-0.13158109039255836,-3.455204315749365,0.21741768150843474,0.24855543742797462,0.5115665351619677,-1.3472323717276105,0.3706815095898187,0.8030173336119896,2.61683474795968,0.653590766899125,1.399572478426469
-1.103151064019372,-0.9411449876123248,-0.7102225809196246,1.620011423009259,-1.126450735197854,-1.5657875441025515,-7.662538059735653,-1.3580764191522612,0.30102802483115043,0.6981499893329998,-1.1909635624124189,0.13067595996903356,0.8156169251123943,2.6240622099113398,0.6766948845927344,1.7371925599756075
-1.55848958638513,-0.40514597487680654,-0.33081949926874193,1.733725481430636,0.24065931553013895,-1.5677289120673927,-4.39535874175475,-1.0603653776514483,-0.6756739175876819,0.672975193108063,-1.5193263963069334,0.39284722894654145,0.9574037703440103,2.6169739975659705,0.7241061502218119,1.1625419702009394
-1.489796020696884,-1.0637319964623402,-1.6358797869664552,1.8925112147003398,0.1049548164290141,-2.4667673835969586,-2.873481992654702,-0.2731087058380749,-0.7783175284883412,0.3599977004759963,-0.8096567881351409,0.6535045537732574,0.22971062595165478,2.6146045068392807,0.6899211165392567,1.7530764440643114
-1.720304809481147,-1.4346049438415391,-1.5170326789011759,1.7477361685490056,0.23165483279609209,-0.5261604529819557,-2.872469930968226,0.1265231036417551,-3.0155310615577613,0.3413578425541151,-0.45996512620263386,0.30033193106036615,2.301024570942415,2.6090117919784013,0.7180707408108261,1.8844526049096848
-2.168811642942185,-1.6212301969792844,-1.9674103999006152,1.9741679740083062,-0.21050643967092325,-3.92369168377049,-4.008666408138627,-0.8067704884933486,-0.635378679022234,0.69896453430177,-1.5975892356176695,0.7482671239292612,0.19827925340236843,2.6192321134218317,0.6810614989655293,1.527436605886221
-0.7433778651220473,-0.9257606989015148,-1.1510080138549224,1.8815484655579915,-1.5447597128405832,-4.840056787456427,-4.241584548042393,-1.408207195312002,-0.027692074006631127,0.6978187620021113,-1.3653334207263954,0.32848388967262127,0.712389415036011,2.6206499075025564,0.6961316929143946,1.5388869735522663
-1.3992175651529768,-1.5855758538234896,-1.8534557870609651,1.6937677945333833,-0.413371578138148,-0.2822778496424566,-2.7771807926517793,0.22309330177729164,-0.003486693859686698,0.18927540570656035,0.2773187519818656,0.38230380790722784,1.998424543041754,2.6257300405443496,0.6333483842928016,1.4651002640962167
-1.6055434018673267,0.02309536428212133,-0.22326767363849825,1.9687022754640413,0.14914408226474982,-2.9395770606270446,-4.188279335375979,-1.742404119313402,0.11266795365373294,-1.5963468164227728,-1.6986453646314361,0.987598856262209,1.9768380626304731,2.6186814415935884,0.649824436210579,1.1487266761589259
-1.7682532326154583,-0.49615976499956704,-0.9832022395578087,2.0276382870967917,0.16295138250596947,-1.3531660050817087,-3.6206623873504893,-0.7083272837107306,0.07492904003198197,0.6989460667716038,-1.602183402346185,0.1948766656402642,1.141274334007374,2.6275612761148324,0.640649426581275,1.6314463490394369
-1.6179318578467452,-1.7069515814097367,-2.401252454415376,1.7528232966138695,-0.02696280467078494,0.009631576131994045,-4.088098144057081,0.4450238681923394,0.2967993405653624,0.5944985703539751,-1.356797018865481,0.5589353343193955,0.319311388103487,2.6179139259396487,0.6869703799544575,1.3979217254380036
-1.1817246643117272,0.046079423160867425,-0.13366132750574763,1.9047405120442402,0.04161184926684436,-3.612933701134557,-3.7511972141881045,-1.4126096693731156,-1.6169154339580505,0.4181371447779362,-1.6852742527538853,0.3652633738266071,0.8308591891300685,2.609398618302499,0.6750803465057346,1.2315863870356596
-1.4783319675088133,-0.8348932809366032,-0.5469100949965067,1.7241420500956837,-1.9577276663340886,-1.2615713221425775,-6.9155856609539175,-1.326412284459262,-1.5043912723169093,0.6984139777133735,-1.3748801612108357,0.40777659438790265,0.9143484607113713,2.6266897725817397,0.7008028779634905,1.3422314003847897
-1.2614243873075437,-0.6163591032588595,-1.01712487754944,1.7345122684198335,0.20728578793010405,-5.68739956073874,-4.5183088502180615,-1.9568336152772787,-4.426401612261389,0.28847124567523214,-1.4238586971093545,0.32413133130853455,0.9519260877586272,2.618932966085531,0.6634077052157069,1.7774158941606726
-1.2425818804537032,-2.155497003450145,-2.6424981584775935,2.0787573064695195,-0.28827617522926086,-0.8497679614032396,-3.413970322745003,-0.0277176271289908,-0.29909208424950096,0.2268157426506304,-1.4594106395632926,0.6399256548483878,1.0110389696639202,2.627474193042049,0.6704967529634631,1.1646671045038297
-1.4567963938327755,-1.6408995825500658,-2.2661988834896927,1.8262987762241591,-0.01517126067033761,0.07091563421120005,-2.1443312777491785,0.7785178221763779,0.03849944031262469,0.6558159259052198,-0.9653533491027677,0.28770180354969144,0.7735850453156498,2.6200517590245234,0.6912900503061858,1.3249213252234655
-1.7943527137484419,-0.4147266163513507,-0.5175781005946118,1.767817306366528,-1.3708122994792316,-0.9282841421113046,-3.6436241698026506,-0.21499031164537077,-0.01757688228916323,-0.9592425590200189,0.300936388579769,0.6103130788450006,2.30067957881938,2.616036785486719,0.6357119784332241,1.5139356208545665
-2.189926203284596,-0.2961655849985399,-0.2931558773370586,1.7193602745853391,0.2376834941118429,-0.029424968237910614,-6.310110184337761,0.39375946399623746,-0.6732058434305733,0.6978510924087502,-2.064639930533857,0.6284252671960976,0.3144008727774766,2.624804295477512,0.7212984594210772,1.5170439468222254
-1.7507972042642979,-1.6482722679741604,-2.068475601916043,2.020414321575851,0.0737490408343991,-0.5841094267158232,-5.529219714011665,-0.20773587571015284,0.01666078769258448,-0.07469733635188427,0.2983742540531816,0.530715926267864,0.5589710501897402,2.622432601217426,0.6592139849428638,1.7843048315044008
-1.4712735572341504,-0.9485037566079255,-1.6610506905485423,1.8804225159139754,-2.122786843310183,-2.2599668202052285,-4.059480301104427,-1.566837564754076,-0.521077492531285,0.698952627162594,-1.2665581266157062,0.9362396549491101,0.1147733782017406,2.618142238484232,0.6901781428173849,1.3064004555010744
-1.6958228266036437,-1.5934618292471205,-1.6647087418863302,1.848347844971295,-0.23064281103046536,-0.7044631200686012,-2.154157615672128,0.7322306967387578,-0.42560965344043644,0.501928380627914,-0.9611666704585226,0.379072806797826,1.341607628202583,2.6194006037027076,0.6936835931371227,1.1449411712351725
-1.43617312013938,-1.5953250059783208,-1.6159906123381351,2.0181534737100533,0.15139543241190992,-4.733802548024897,-4.40540001934802,-1.5427219637208345,-0.11399596864625866,0.6989593306101743,-1.6404575187084751,0.38670683273722406,0.8798690444791758,2.623234911989018,0.6884919359891705,1.3699144705163289
-1.988147935659743,0.30032515696861567,0.20009585687662848,1.861680085696858,-1.25349123921948,0.13892356588809585,-5.752007177861761,0.6435967916140054,-0.12173226069842359,0.454482360755699,-0.6968111854186761,0.4245325662861996,0.54237723247184,2.613216377958323,0.6906531205501899,1.5521197850419393
-1.5889317047250953,-0.30819969788139834,-0.10843377107592723,1.8993634254789182,-1.759773342637536,-6.903089986991943,-4.086395864090063,-1.1801595123293418,-2.1275963431395364,-0.02982942103244273,-1.0437802412561688,0.8083450632019038,0.14219292367470066,2.6194617697219007,0.7080818258621727,1.55983693482909
-0.6629942914405861,-1.5233559220256656,-1.4857767666115294,1.8857239586115597,-1.1759594635146138,-4.288752863626044,-3.5555006825725144,-1.0377381520170275,-2.8550823841393096,-0.03090042088425948,-1.1548696738728255,0.3083084559600608,0.9207308974604331,2.6196478970729196,0.6120146454687999,1.5163615140689395
-0.835922311709811,-0.8107649420125076,-1.0529362874372146,1.8568077158136442,-1.0821601499328288,-2.0569399513056976,-4.025875337953904,-1.4304833304682056,0.26907416936549194,-0.1949808498116904,-1.3276272984663384,0.5448703100462511,0.39602993488391797,2.62036952799389,0.6783237949446795,1.3379893544150234
-1.694061060124441,-1.7382226412438004,-1.9798008040840505,1.7533142241631718,-0.3824656359201782,-0.4282815809844717,-2.1629312268878307,0.5879926123535567,-0.5708649304807667,0.31741630940184773,-0.1497941091754975,0.4172680079524379,2.2971550680847406,2.6176457783749743,0.7110337693864608,1.3785886098229323
-1.6773432808748656,-1.5069122986497592,-4.150348802154076,2.0791186728824456,-0.42601163411597803,-0.14990008610579877,-4.286664383100819,0.1667187980385246,-0.24775759692066926,0.224083682605234,-1.2583326340585972,0.36278477637740536,0.5952576790532386,2.625880179325781,0.6689753267272633,1.4127798010117902
-1.0773936722971602,-0.9527539002223572,-0.7781570497302989,1.69773800681528,-0.7463268348801798,-1.7781104190673571,-4.5929579173703345,-1.3584090740428032,-0.03520535048321236,0.6721876467623499,-1.4894057872839255,0.43830698958864495,0.5942985959846924,2.628385984893244,0.732777590539753,1.3442339288154856
-0.9308401525292015,-0.7996029571203194,-1.1570509855228281,1.7700348975644866,0.21191351509491546,-1.7460500368779783,-4.2792868074712604,-1.523863672918019,-1.603234743625022,0.297326850188997,-1.5399228742094422,0.2945044954531286,0.9359122489700378,2.627449384401733,0.7463211516938598,1.7972539610833107
-1.6581793505889324,-1.8769225434626624,-1.9127487165035129,2.0625905625649357,0.10931775546537853,0.0411698084964764,-5.45125512655272,0.16126673218425278,-0.069647643570553,-0.11439861972747452,-1.0246336659744428,0.7462732264460509,2.300802676822452,2.6272451072223504,0.7312849351914613,1.7335994141777322
-1.2964970825572124,-1.6170541394854443,-1.6233471228608654,1.9136378573185393,-1.3875097238686114,-1.7722411509697862,-5.80373589350887,-1.4227390970908305,0.29242626962886265,0.6646065315721633,-1.5224391852835735,0.341843035153632,0.8631150019585481,2.6202521965291257,0.7037535597758735,1.5955845334333132
-2.063063528859097,-1.5135665682365176,-2.1408224557908495,2.013585484656752,-0.22007151286206647,-0.2427968391820086,-5.649867245487232,0.18611888715108524,-0.09399936159047931,0.03534992733918871,0.29437754561652996,0.5851550669569938,0.5767861458665968,2.6260404186529924,0.7094734491883488,1.7056676540435227
-0.886672064556148,-1.768966842422092,-2.257119830467068,1.7398018034334382,-0.2976179355054503,0.1987904286423105,-2.7368619396141516,0.657757914530131,0.260809653016701,0.6597176794171752,-1.0705697572298973,0.10780810395229054,1.5682699591176812,2.6210228553476,0.7211844513784383,1.890685269975505
-1.554240452937383,-1.8150167503913832,-1.8088870898831275,1.9715748833877182,0.15759712565697673,-4.7815432735995245,-4.376812756102941,-1.4222596870917033,-4.5981535619045175,-0.026022387403571733,-1.8154907527659772,0.9053666505594482,1.5272743327894993,2.6202000186659533,0.7271628459674753,1.3031997806672995
-2.010661324323885,-0.8490846119751981,-0.9819567394282264,1.8924236666128496,-0.5802047400908001,-0.2156276925820907,-2.7359638075133246,-0.20521127924036098,-0.5430902470847563,0.6749212368852268,-1.867091576232546,0.48706467343943605,0.8258430874097487,2.617477956343282,0.6361494674786574,1.148431859467352
-1.667398389126975,-1.5655222802354294,-2.2820800406833226,1.9483335542118503,0.24172830200020765,-0.1620184224776868,-6.216849014665482,0.2332420312675104,0.27514555638049965,0.6971163945551327,-0.7102310732580923,0.33101986836301234,0.6793696411678957,2.6239450219497176,0.7104172383157392,1.1588753594007388
-1.6180527330692966,-1.3093063503034816,-1.3747333643770279,1.913652233184264,-1.3392971739244457,-0.8116938457521475,-3.6070202320352136,-0.5493525616337013,-0.24958310119427632,0.4072935131020909,-2.278206419024628,0.5060085167500092,2.2654444157841374,2.620258614147994,0.5721440451173431,1.149470711624859
-1.5549714205292924,-1.5746855222310392,-1.915771171494037,2.0165144676109517,-0.5649487975555786,-0.608620419817957,-3.84825026995972,-0.13524508501295096,-0.20221841919778255,-0.12202656653345595,0.2982403126765863,0.46629639647912097,0.901712476579225,2.6223376650246175,0.68044974756794,1.6906187919905515
-1.590544711284786,-0.8792906018900825,-1.0173140956867854,1.7609790250623605,0.24267275330369015,-0.5689319050643022,-2.6383799201456584,0.041779970102594426,0.06083849771634622,0.31205470170352595,-0.25441239112573844,0.5330659343055796,0.16750279183094177,2.6107834282747433,0.7021699568491242,1.3190397854645184
-1.4746579339343935,-1.8873237578969253,-2.1870466232942465,2.024472304978944,-0.06075139805887027,-0.11105251311855512,-2.4655208767048014,0.8023830651916523,-0.7394028677923872,0.6749495375888135,-0.6386433227532401,0.5781546812667536,0.2798545526318228,2.6218396549991456,0.7160208535592677,1.630533927239326
-1.4859646504288644,-1.4797668030636124,-2.5443095618536926,1.8969035972768624,-4.336008211842607,-5.171913609643065,-3.730819207902259,-1.2976601638808072,-5.170966261086482,-0.34288757402292447,-1.775304315885512,0.8616799338552186,0.26596639777468073,2.617677830273162,0.6635503978223246,1.5217916571429482
-1.740558282222704,-1.888571205576175,-2.0916022187335006,1.9864846970218606,-0.8453100240179665,-0.4156160111535699,-4.120588080816252,0.14875141435868636,0.28205190418553316,-0.5566576094848347,-1.4914312070563562,0.8451756951614839,2.2365878829286188,2.628185359448227,0.6938489760797891,1.4691147038427699
0.06973638409100753,-0.7358339903008176,-0.9489125571136695,1.6736264588850598,-0.7922799350835702,-2.8021126258118536,-5.036915621808707,-1.9781223522765257,-0.7136634626138965,0.6879703956070857,-1.4077992482191724,0.7036639568016447,0.28068572193324276,2.6274309234801367,0.6834192414179496,1.5471046691531263
-0.7034091201526497,-1.8687066169866113,-2.2601608560437274,1.772456070953641,-0.9251350629209677,-0.6015293833002578,-6.79239019978848,-0.3291683822042076,-0.002452227465738175,-0.4784429732365363,-1.290247384582858,0.5886638308955177,0.9695101832226198,2.6208670546173347,0.6297412182412436,1.6778703990120618
-1.445594628753616,-1.3936300718196721,-2.4529484984740013,1.8621017473960606,0.1899244032662056,-0.49364524284091355,-3.551431254227523,-0.4799492233340058,-0.6290035939193952,-0.16989319487326343,-1.6032927347916044,0.5864104637886656,0.48780064020344405,2.6151145811423357,0.6563539702530465,1.8112600274167607
-1.316823153242314,-1.4621924661255983,-1.4678587271910586,1.882334776923035,-1.6529197904795458,-3.3386028842005606,-4.018111302729818,-1.4815537956025964,-2.064511229871252,0.34825342755857336,-1.4475165394512688,0.6694726027168143,0.2438200938307477,2.6164910789853892,0.7060091134830933,1.3432140956142338
-1.6809394325556786,-1.63579820520153,-4.678132419369211,1.938754326080944,0.011694241278028433,-1.1908048895463694,-7.5507040896198365,-0.8155406432121227,0.21115879843283847,0.4459526697953813,-1.5478690048872163,0.19089915946814942,1.2418026683554775,2.6254057194052316,0.6877262364237278,1.8221456715466775
-1.8582752187082014,-1.0602680535817954,-1.814682895183815,1.9862116410860366,-0.26890020116556107,-0.03268449802761354,-3.1456199825864593,0.05170906455852145,-1.5271768674720019,-0.07912890618930471,-1.120853723463483,0.5991014717058216,0.6992006509999653,2.619264371535336,0.6701619585888741,1.5647945054551042
-1.683580981147847,-1.7538638024783224,-2.0507032107618683,2.007596594586244,0.001550622037843865,-0.35647530056198573,-7.8770772016307395,-0.1176293596169052,-0.05599742950016932,-0.037790857270973505,-0.9664935426123552,0.6773270424229516,2.3004223760226146,2.6241808979347354,0.6583536633297724,1.5088575166429543
-1.0287333870776876,-0.4234034623825613,-0.5477403243325533,1.9146254357560992,-1.036087322441411,-1.477944251630088,-5.3175841383226405,-1.6889694493289054,-1.1741670979727719,-1.5805845261081206,-1.4880108056663248,0.8456326228405892,2.201762748182375,2.624628558626026,0.6927530962850295,1.8633808850776818
