,0,1,2,3,4,5
0,4.162615485137114,-0.7415876300650684,-5.761888743904819e-10,7.378610500374805e-10,1.0597973609804967e-09,-9.624157026877356e-11
1,6.512377307700981,0.05049893468473432,7.274785853716992e-06,8.610777896086996e-06,-1.250255997398142e-06,-4.693141078038199e-06
2,5.489910636271489,0.04400788572875475,4.5766693901327926e-07,-1.999038118857821e-06,2.089144537364973e-06,-5.665494120121739e-06
3,4.882289311455071,0.040144800512553175,8.580915604516903e-06,1.4796247377338312e-05,1.6962059588010447e-06,-1.1506434034469493e-06
4,4.4443749930869005,0.03737227996617026,-3.766771159430249e-06,-1.439106995745898e-05,1.8140792679144369e-06,1.9020064471741982e-06
5,4.099301437415581,0.03517927816200478,-7.5207403824606445e-06,-1.5721662997708608e-05,-2.2870753717540993e-06,1.0308132460085107e-05
6,3.8128499656959254,0.03334965355596395,-3.4768529284523453e-06,-8.832800223984583e-06,2.9521103074303667e-06,1.6190629358675546e-05
7,3.5667322834199005,0.03179575365009624,2.1963438445737893e-05,-1.1884656786302628e-05,-6.465967937518968e-06,3.0014561021585173e-06
8,3.35007907978178,0.0304244097624011,3.6717384873652392e-06,-3.9392121904957556e-06,1.1738928383797642e-06,4.768111638020489e-06
9,3.1558587591506795,0.029188025057327677,-1.0705430046664688e-05,8.31763474642977e-06,-3.0048382522185335e-06,-1.1127157688417544e-05
10,2.979232490542168,0.028065793991132904,6.304544516777533e-06,3.6445342257301894e-06,-3.0680028311191876e-06,-9.148422450477867e-06
11,2.816781897953484,0.027029951260576057,1.0815302610378552e-05,-7.738928861099337e-06,-6.028006265257346e-06,5.742362914951116e-06
12,2.6659828656421345,0.026072362044121944,-8.603648179117407e-06,8.678824804105034e-06,-4.656516822576506e-06,5.934419216174769e-07
13,2.5248849563593447,0.02516505474170444,-1.3400411454811412e-05,9.384582999892588e-06,-8.019558088490086e-06,-1.8703308244383265e-06
14,2.3920233122957626,0.02433408586838022,4.871033122744173e-06,2.7168318851092388e-06,-5.0597464240631496e-06,-4.1825736192546703e-07
15,2.2661822142287695,0.023525003112716686,7.068148981992373e-06,7.888785355687766e-06,-1.6920045086132873e-06,-6.765294710830982e-07
16,2.1464039809964626,0.022776905650038287,2.4643372554811194e-06,-1.6804849104073982e-06,4.1369766159427e-06,-1.330117983269763e-06
17,2.0318889171078056,0.022054882430133538,-9.24499325871686e-06,8.084948691089444e-07,7.179689021807878e-06,4.543945478385769e-06
18,1.921993642061641,0.021357867578925896,-7.684653678063924e-06,-1.4145185558353535e-06,8.400173550138224e-06,3.5429048843432787e-06
19,1.8161572132403947,0.02067277576339553,-9.413922187118118e-06,7.764466841628237e-07,-9.09543124427703e-07,-8.758615832604733e-07
20,1.7139259471676036,0.020030882700848573,5.15126523975562e-06,-3.835878928801911e-06,6.313603530205825e-06,4.950887299015605e-06
21,1.6148823519235789,0.019415726454239557,9.670924510041257e-06,1.579001947047201e-05,4.968930567506025e-06,2.4296676611884616e-06
22,1.5187012173442216,0.018784010238898696,-8.293747072896096e-06,-2.0765430384234174e-05,-9.182235772342562e-06,-9.255048684778111e-06
23,1.4250585789756078,0.01819411635822131,-8.635858418981623e-06,-8.861995829233943e-06,3.2447982524219654e-06,-7.415102892677217e-07
24,1.3336624697124877,0.017618798794404283,5.277536824277451e-06,1.5495786195567768e-05,1.9492346601257537e-06,2.9389765977341775e-06
25,1.244344422025733,0.017042666766668935,1.3385611123406527e-06,5.762986740664305e-06,-3.607878599543035e-06,1.4171806053613067e-05
26,1.156861022004332,0.016484052543959668,2.9620643250405365e-06,4.059381078863611e-06,2.0112841222497124e-06,3.767671480650603e-06
27,1.0710061976012681,0.015954122880559418,8.056203184059196e-06,3.553726908148147e-06,7.570144610724583e-06,-1.588835843076286e-05
28,0.986625484513251,0.015406046337856437,3.7823518712065685e-06,-4.0915743568202545e-06,-3.8025581755030124e-06,-1.157209800147635e-05
29,0.9035794081956156,0.014877961171409403,4.82140744445525e-06,-2.739947892078931e-07,9.771148767073745e-06,-7.797071593818039e-06
30,0.8216869050831616,0.0143662319743416,-3.5025983027570096e-06,-4.29621135951061e-06,2.954085393802597e-07,3.933343136655609e-06
31,0.7408497792065616,0.013851445876740073,-7.1510871970659196e-06,-1.65701044909268e-05,-1.1803033029944565e-05,2.7464154360237747e-06
32,0.6609535281173129,0.01333930190321369,-7.486663470279709e-07,1.111788927254942e-05,7.095152208008715e-06,1.5265279799697717e-05
33,0.5818592404790001,0.012832431886224686,-1.8550899390457065e-05,6.824674285661053e-06,1.6193016551896422e-05,6.1859767666004595e-06
34,0.5035034531531962,0.012340342364215828,1.027468946876442e-05,5.253181389731562e-06,-1.1304223787034218e-06,-7.825039174649134e-06
35,0.4257476879895565,0.011850264511591043,-1.0135868226943123e-05,3.293133807316488e-06,1.0000184987576932e-05,7.68635648239896e-06
36,0.34853112344674614,0.011349956887992951,1.4597144139955054e-05,-1.7486029705689014e-05,6.982198676494522e-06,-7.097587557517576e-06
37,0.27175692322451117,0.010869266252436187,2.0459473070166823e-06,-1.4412852905118165e-05,4.477452202902854e-06,-5.491680523661557e-07
38,0.195356757830247,0.010379219439810707,1.4512034694748321e-05,9.560146959275949e-06,-7.387200046782283e-06,3.1332576948660956e-06
39,0.11920720343753216,0.009894318883254136,-1.3289184186852931e-05,-3.1285852601973217e-06,-1.9958976909505155e-06,-4.170017835095768e-06
40,0.04328134295823842,0.009421655430656026,3.614773228695356e-06,7.121551086126726e-06,-1.2244773658309088e-05,-8.36690398517935e-06
41,-0.032538096019532614,0.00892464489239189,4.3425595160455355e-06,-1.3735745435766136e-05,1.8630123814763512e-05,-5.374064805163236e-06
42,-0.10827458148674292,0.008457639288770786,-1.9303935260225197e-05,6.435508755771617e-06,2.9867472971616127e-06,-9.938973872240797e-06
43,-0.18401957678192238,0.007982824574882311,-6.628964493472778e-06,1.43790959135511e-05,-6.559862006934314e-06,1.591911255567971e-06
44,-0.25986844292751793,0.007489126871079745,3.4266870803656424e-06,-7.277212134758522e-06,1.2695500979362229e-05,-5.677970278651634e-06
45,-0.3358411330335667,0.00701157699171491,-4.5129749143002496e-06,-2.3816990846539654e-08,-1.415083557568253e-06,8.23653738816349e-06
