param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12,param13,param14,param15,param16
0.0151182559128,0.008642,0.00453479553141,0.859333333333,0.53364,0.0718353282554,1.90686756196e-08,0.0399415182566,0.438694332814,0.0170084,0.9329,0.39683,0.9995,0.986235294118,0.800311314678,0.553328961373
0.00966248312416,0.0077395,0.000238613303269,0.99975,0.621314285714,0.167918026841,2.50704225352e-08,0.0962138112703,0.836504551792,6.8332e-05,0.0953,0.41681,0.9978,0.986376470588,0.83290989766,0.653643957556
0.0361053052653,0.0316835,0.0172522291688,0.290333333333,0.881942857143,2.1576592915e-05,0.00752320122284,0.00558475441449,2.64065447388e-06,0.97968,0.0280875,0.28588,0.0131665,0.953694117647,0.834198096329,0.269101347066
0.01399519976,0.174755,0.124090396638,0.850583333333,0.633028571429,0.00525099746101,0.0032732285184,0.00369418081446,0.0353112441565,0.128638,0.011945,0.73461,0.00822,0.999764705882,0.912384598869,0.31386735758
0.00869093454673,0.374,0.170574971815,0.501766666667,1.0,0.0323207592794,4.83966590239e-09,0.0169118110435,0.457147543673,0.046168,0.037386,0.36665,0.0265135,0.967294117647,0.863934015602,0.750927249858
0.0211370568528,0.0145145,0.0071707492057,0.750241666667,0.0271554285714,0.803469955265,0.0497385085708,0.328266596085,0.208722217666,0.98152,0.77575,0.32766,0.0105175,0.998329411765,0.91787733486,0.283668576712
0.0292719635982,0.02447,0.00827252229169,0.6303,0.0416457142857,0.14439003748,0.0108996615351,0.0258630468484,0.0950012302141,0.4863,0.014483,0.1685,0.019717,0.979647058824,0.893526801689,0.947643979058
0.0238421921096,0.011484,0.00400686686482,0.397966666667,0.702971428571,0.466775480595,0.295725515886,0.339332753557,0.229639957353,0.90394,0.044826,0.25573,0.0136715,0.957788235294,0.819795319545,0.195942677145
0.0770238511926,0.006156,0.00451327252229,0.464266666667,0.423262857143,0.198011123202,0.024509225898,0.0917949105759,0.0921430328877,0.0199962,1.0,0.63613,0.40103,0.999576470588,0.86178701782,0.551512089188
0.0117045852293,0.009704,0.00296781797684,0.745591666667,0.191108571429,0.229198404062,0.0784965607599,0.236535965012,0.35837775773,0.99734,0.0293165,0.28528,0.0087815,0.992,0.853664209547,0.538675725943
0.0140767038352,0.0050515,0.001671005432,0.863083333333,0.934457142857,0.11484101076,0.0179599301234,0.146242169874,0.430779955712,0.105304,0.095225,0.45567,0.0299855,0.987858823529,0.807432190653,0.252426975714
0.0368583429171,0.22759,0.10725632879,0.6584,0.110034285714,0.0117506952001,1.60645266951e-09,0.00133071173794,0.000188731239236,0.3187,0.0092175,0.2507,0.099995,0.979105882353,0.828920060116,0.397959512777
0.0190949547477,0.022778,0.0361760787127,0.608833333333,0.0218268571429,0.829827106759,0.0429479200786,0.331631817093,0.294603461002,0.9873,0.97515,0.19916,0.0271645,0.998988235294,0.861357618264,0.349194233312
0.0243782189109,0.021633,0.00987086194527,0.674425,0.0256571428571,1.45248458469e-05,0.00259837318485,0.00257596954916,1.2020011482e-05,0.025536,0.014028,1.0,0.63635,0.973905882353,0.832856222715,0.200705247428
0.00255302765138,0.0799,0.021759762222,0.9385,0.09372,0.11066981018,0.00171994759253,0.0421131571319,0.000516689904043,0.63332,0.0106835,0.38723,0.99995,0.970211764706,0.773420167466,0.186127267059
0.0289779488974,0.02296,0.0149410679512,0.917416666667,0.533891428571,1.17295369363e-05,0.00300491320013,0.00521180726232,0.885590092676,0.92178,0.0218405,0.22994,0.0104935,0.964658823529,0.66021970944,0.904082049518
0.0451717585879,0.019827,0.0170124013529,0.543475,0.232845714286,0.0240236972555,0.00449061032864,0.00617196657466,0.0256557040925,0.99748,0.0262675,0.15012,0.99915,0.977011764706,0.87681600229,0.293247470892
0.0248972448622,0.007338,0.0207425438147,0.703525,0.00409874285714,1.67355821545e-05,0.00424298504204,0.00683467564059,0.0010357172148,0.054384,0.0141465,0.93895,0.5147,0.960447058824,0.900898160739,0.150520872529
0.00745337266863,0.281905,0.355780465307,0.350625,0.279868571429,0.646898803047,0.270826509444,0.522504127752,0.198408923153,0.98674,0.026273,0.17565,0.030953,0.971223529412,0.82308738281,0.322715202597
0.0225131256563,0.0101715,0.0122173823921,0.7626,0.0147285714286,1.10760488454e-05,0.00227977945191,0.00528818643576,0.21453292873,0.78644,0.0151245,0.25721,0.014158,0.992305882353,0.770450153868,0.43843598482
0.0232261613081,0.14625,0.304007379317,0.4332,0.0789657142857,0.00613589650586,0.000443143356262,0.00217945324611,0.000408804231936,0.02307,0.317855,0.692,0.009182,0.997388235294,0.839708723968,0.271509509014
0.00647782389119,0.0207605,0.0136045915753,0.692791666667,0.00944114285714,1.16987063233e-07,0.00349202969757,0.00570222205417,3.15955876322e-07,0.134914,0.0103885,0.4629,0.9998,0.977294117647,0.940939669362,0.510358321597
0.0168553427671,0.012426,0.00416214000205,0.775316666667,0.742285714286,0.0278871962278,5.38164646796e-06,0.0125434516832,0.871811695235,0.6809,0.0268405,0.1856,0.181315,0.973411764706,0.806967007801,0.452067901566
0.00832791639582,0.225985,0.556882238393,0.433725,0.0936914285714,0.764599202031,0.0018853040725,0.205102027955,0.224481259739,0.98882,0.26612,0.18746,0.05586,0.983458823529,0.886334359121,0.400464431233
0.0247082354118,0.027895,0.00642513067541,0.745708333333,0.143148571429,0.000110615403216,0.00193116060705,0.00179919587603,3.15521200689e-06,0.029012,0.011475,0.66421,0.009158,0.973835294118,0.831639590639,0.5272907103
0.233811690585,0.059425,0.0072799016091,0.709966666667,0.0609828571429,6.13045580945e-07,0.00176482148706,0.00166899837411,6.21176084639e-05,0.99982,0.0081045,0.25827,0.0199945,0.979482352941,0.911150075145,0.436457851791
0.0805690284514,0.051825,0.0165614430665,0.625483333333,0.122514285714,0.00937492443477,6.27088110056e-06,0.00226402490516,0.443574181908,0.70976,0.0078685,0.16372,0.6336,0.974870588235,0.822997924569,0.356397217713
0.00478473923696,0.0222935,0.000122030337194,0.759616666667,0.256137142857,0.98204570185,0.0321874658806,0.481919814472,0.0757811859264,0.99854,0.0317605,0.26415,0.0145405,0.967341176471,0.9302583554,0.293559241859
0.020787539377,0.0165735,0.00452131802808,0.692233333333,0.111462857143,0.0146403095152,5.71787313025e-09,0.00465774315927,0.235971459034,0.99886,0.0188445,0.18574,0.044216,0.970964705882,0.78723251986,0.222496962921
0.032399119956,0.60955,0.232397253254,0.624066666667,0.236154285714,8.69483738363e-07,0.00345976635004,0.00425580721191,3.36238005413e-05,0.90636,0.0185045,0.17775,0.03424,0.973458823529,0.971534387748,0.554167517766
0.00513175658783,0.58425,0.800655939326,0.330841666667,0.324994285714,0.577010035062,0.149465007097,0.333749259525,0.388005412942,0.95284,0.450715,0.1143,0.425575,0.966635294118,0.812406068847,0.217175355043
0.024786239312,0.20324,0.106574766834,0.6346,0.0131062857143,0.000306933865313,0.0109755431816,0.00530053818328,0.176068235873,0.48384,0.41613,0.33255,0.0080435,0.988352941176,0.840585414728,0.260167496264
0.00891294564728,0.391545,0.284913395511,0.682075,0.0327702857143,0.0463559424495,0.00288039087237,0.00851035404142,0.0321865004511,0.93038,0.072285,0.26889,0.0112255,0.996188235294,0.733450225435,0.403162862703
0.0373063653183,0.0056365,0.000932407502306,0.5825,0.726114285714,0.642485793737,0.0019348182116,0.341072081269,0.872467809399,0.99924,0.94545,0.1583,0.09175,0.999058823529,0.80766478208,0.427244482191
0.00982599129956,0.019761,0.00548887977862,0.7862,0.360142857143,0.221913916092,0.197325035484,0.22339017658,0.472730255064,0.8469,0.06419,0.36503,0.0109685,0.979294117647,0.839368782652,0.150413365299
0.0213145657283,0.0020327,0.0169729425028,0.999083333333,7.26971428571e-05,0.0176151614073,8.04672999236e-05,0.0128924515698,0.0211723939966,0.0040268,0.0128845,0.99925,0.22879,0.997835294118,0.792510556072,0.547598826021
0.00888744437222,0.0079925,0.00316080762529,0.841833333333,0.469205714286,0.506377705235,0.246953815919,0.810135995261,0.297375543345,0.35844,0.56165,0.20704,0.0429125,0.976470588235,0.698633078079,0.674478858703
0.00933646682334,0.0108095,0.000373019370708,0.990166666667,0.894628571429,0.228527384839,5.63544055028e-05,0.13072686253,0.853358484376,0.3774,0.0261685,0.22574,0.0341055,1.0,0.821441351177,0.204177730952
0.0665733286664,0.005681,0.00535051757712,0.470116666667,0.927657142857,0.111534276387,0.0331635549733,0.0936791822639,0.127966866235,0.46582,0.0201955,0.18219,0.70825,0.998917647059,0.787250411508,0.600954664201
0.0234426721336,0.008372,0.0155862457723,0.634916666667,0.00415508571429,3.02514810785e-07,0.00153663063653,0.00608739491562,2.33613548757e-05,0.91062,0.010978,0.25218,0.044594,0.980164705882,0.90805482001,0.657739983014
0.0141737086854,0.009812,0.00649943630214,0.372516666667,0.213954285714,0.449667512997,0.00855060596135,0.235540262916,0.87271385221,0.167802,0.042173,0.39643,0.024307,0.965411764706,0.823051599513,0.315264951568
0.023199659983,0.482975,0.0284616173004,0.819858333333,0.379822857143,4.0895901342e-05,0.00126067256251,0.000950529990799,0.045932092184,0.69796,0.0066,0.20347,0.026572,0.967788235294,0.786212695914,0.644957373383
0.0126536326816,0.024805,0.0119667930716,0.77835,0.923428571429,0.44651190908,0.0191390981548,0.207925284531,0.726810465021,0.64952,0.022477,0.23479,0.031768,0.973741176471,0.805821942317,0.269778642614
0.0394314715736,0.057255,0.0998667623245,0.3474,0.042708,0.016429694112,1.18735669833e-06,0.00552614663289,0.820142704831,0.99812,0.032211,0.13511,0.032703,0.990094117647,0.849853288485,0.586989475042
0.0138196909845,0.19671,0.239238495439,0.451383333333,0.994514285714,0.0163559424495,0.00219663718747,0.0109682257597,0.0865332567867,0.9419,0.015123,0.24709,0.045329,0.974047058824,0.947881628856,0.156304761495
0.0161883094155,0.0431755,0.0118514912371,0.650625,0.727657142857,0.00206371660017,0.073053826837,0.0672035895691,0.0683178873124,0.45818,0.0775,0.4503,0.0084855,0.968752941176,0.876136119659,0.608856445596
