,0,1,2,3
0,-1.525952651446358,-0.12350663951223867,0.005140886691609753,3.455863331425224e-05
1,-1.518595267962168,-0.1218356769227377,0.0050017287221301165,3.296991398582527e-05
2,-1.5110250959389164,-0.12012309701523594,0.004859872336544141,3.118315801775573e-05
3,-1.503233348063882,-0.11836770240822897,0.004715526022810307,2.9770269447504383e-05
4,-1.4952122180377716,-0.11656753094398767,0.004568778629164272,2.8205883710996638e-05
5,-1.4869520215328411,-0.11472164574479701,0.004419017654525265,2.6226904216386515e-05
6,-1.4784427493714634,-0.11282826621520722,0.004266684231223117,2.4681467900689036e-05
7,-1.4696756787016019,-0.11088738666579295,0.004112583875864495,2.2949686375506317e-05
8,-1.460638266934185,-0.10889404137262343,0.003954882351256045,2.1319120871776676e-05
9,-1.4513205650044774,-0.10684934236093827,0.003794920864747142,1.90597504590162e-05
10,-1.4417108379976014,-0.10475071968993524,0.0036315979897862394,1.8404486580636537e-05
11,-1.4317964652217474,-0.10259681045171254,0.0034660916022122845,1.5540245722034385e-05
12,-1.4215636811303796,-0.10038408663230558,0.003298163606075988,1.43977140667495e-05
13,-1.4110001184694045,-0.09811181304845273,0.003125690500383166,1.2488213317118912e-05
14,-1.4000902431773072,-0.09577854876975628,0.0029525086801062417,1.1330570411804963e-05
15,-1.3888200688286283,-0.0933807555700607,0.002773758158876982,8.563552313711753e-06
16,-1.3771716905107791,-0.0909165921051068,0.002593939614983859,7.412749942314889e-06
17,-1.3651292858426625,-0.088384840204805,0.0024108293308548467,6.141552355121149e-06
18,-1.352674158516891,-0.08578157149799204,0.0022242335405111557,3.5464432570631033e-06
19,-1.3397877588024811,-0.08310541630379156,0.0020363553960360548,2.090321928438499e-06
20,-1.326448695600952,-0.080352912252702,0.0018435047338540567,-1.9833170639138586e-07
21,-1.3126405915561572,-0.07752086628641366,0.0016506845699285067,-2.9653708015775493e-06
22,-1.2983295689522674,-0.07460658290908354,0.0014499961333401534,1.1232015153517239e-06
23,-1.2835059184840638,-0.07161456451092474,0.0012509216531062517,-9.648774008663707e-06
24,-1.2681335289550495,-0.0685292610265312,0.0010496991832728425,-1.7477630577800163e-06
25,-1.252184353784341,-0.06535687152472627,0.0008398115169694215,-8.900627607943967e-06
26,-1.2356365985423337,-0.062086534809360966,0.0006287610550087808,-1.605699198536925e-05
27,-1.2184589706530082,-0.058725403350755795,0.00042054366384078334,-6.152447323770627e-06
28,-1.2006081698613071,-0.055253488949701085,0.00020789249362675177,-2.0023740554875324e-05
29,-1.1820732251022057,-0.05168588989696571,-1.625046451615708e-05,-9.183556868630482e-06
30,-1.1627879420027103,-0.04800828016012282,-0.0002277930576791709,-1.8954144448968258e-05
31,-1.142734548623399,-0.04421735625394832,-0.000451115748170583,-1.911370372870147e-05
32,-1.12185205739592,-0.04030753103955323,-0.000668186120219183,-1.5348842335560775e-05
33,-1.1001091258339808,-0.03627792217007153,-0.0008986378866811945,-1.7259647945244705e-05
34,-1.077460003703871,-0.032129310599743166,-0.001132123895958348,-1.9065712065335916e-05
35,-1.0538374486637032,-0.02785130170911182,-0.0013529649743888317,-1.7049689889969688e-05
36,-1.0292067160330223,-0.02344858974430769,-0.001582785307696316,-2.072177669276698e-05
37,-1.003480613357739,-0.018894762802095844,-0.0018162667325097581,-1.719358145940708e-05
38,-0.9766224977570479,-0.014205793390847293,-0.0020403460858799682,-1.940270816186418e-05
39,-0.9485275296292358,-0.009365597063672265,-0.002261331149110396,-2.382794723670978e-05
40,-0.9191655522796095,-0.004374886315781312,-0.0024955543510941924,-2.102857526786739e-05
41,-0.8884252399203434,0.0007671632865548783,-0.00271992788129255,-2.986171007984817e-05
42,-0.8562312352378263,0.006075018960446044,-0.002938809313375104,-2.5882052135883793e-05
43,-0.8224844037890869,0.011543997005654283,-0.0031577808901611937,-2.4196511934027054e-05
44,-0.7870970035052428,0.017184548658854715,-0.003373152151905784,-2.114086608889787e-05
45,-0.7499524462061152,0.022991186877866138,-0.003581509266159355,-2.415833772406728e-05
46,-0.7109113410199532,0.028984825977849182,-0.0037901621800056906,-2.2207043725019915e-05
47,-0.6698667567342758,0.0351607480290517,-0.0039913533460189665,-3.2224052051610386e-05
48,-0.6266699254820628,0.04151510617341056,-0.004176068529603519,-1.6050290092300967e-05
49,-0.5811632978589312,0.04806241183680872,-0.004352162685221893,-2.1416680664410048e-05
50,-0.5331935180120986,0.054794836410263045,-0.00451591333510902,-2.911506984568102e-05
51,-0.48256523825361197,0.06171578347570557,-0.004670254693352485,-2.2053488820561462e-05
52,-0.42907698091378094,0.06881983315406628,-0.004807719698515685,-1.3324997357982982e-05
53,-0.3725091784089024,0.07611831773296796,-0.0049135187942306036,-1.8175611316603724e-05
54,-0.3126289723532102,0.08358681444657931,-0.005012527272838057,-1.911702128745696e-05
55,-0.24916138796159218,0.09123510551585426,-0.005083952141348658,-1.6120989800527674e-05
56,-0.1818110372839544,0.09903951360376848,-0.005118943243976897,-8.619924969685555e-06
57,-0.11024770112773509,0.10700518330236404,-0.005130320487373609,-6.148906017936981e-06
58,-0.034120034726638125,0.115090926541388,-0.005104857982757181,-2.090255358407761e-06
59,0.04696593469760924,0.12328434295013846,-0.005037660113536549,-1.7591239756045707e-06
60,0.13346575533621086,0.13154277339661566,-0.004920135191895891,1.4800018744556831e-05
61,0.2258883213598462,0.13983954123644945,-0.004746912283516404,6.4739275714154054e-06
62,0.3247566549418076,0.1481129726090679,-0.004527051187784591,2.0086065953495158e-05
63,0.43072040999647593,0.15628543112478693,-0.004246706131685783,1.5515913551172877e-05
64,0.5444631734748571,0.16432322598472396,-0.0038835383020495023,2.6007641048431118e-05
65,0.666827615968871,0.17199582176738493,-0.0034610941050588623,3.492248479941562e-05
66,0.7986059325322196,0.17934688561807363,-0.0029209672602670406,5.967029106324073e-06
67,0.9409394289480715,0.18609692521174848,-0.0023370106067328034,3.530518814187644e-05
68,1.0948906790824111,0.19210619918147562,-0.0016133769166185308,5.977193290102045e-05
69,1.2618332334752527,0.1970665825166859,-0.0008247298228427624,-3.094793981672783e-05
70,1.4433137859021083,0.20064922691377662,9.328989541373955e-05,8.137288639209483e-05
71,1.6410193208117407,0.20245169699509785,0.0011491772791018262,-1.9136535289621115e-05
72,1.8570082509114987,0.2019895521583209,0.0023140271885743746,3.381280972825085e-05
73,2.093756758583038,0.19871475216246284,0.003486956432213806,1.0930032669942413e-05
74,2.3538936434123188,0.19160018709991494,0.004780513870883268,4.584086854519942e-05
75,2.64071850046458,0.1796918176352042,0.006067876739450195,6.0968800204008744e-05
76,2.9582705264870848,0.16169285701553038,0.007339663319178291,2.3633364966135773e-05
77,3.311103675015535,0.13574082576902435,0.00847740535728908,-1.321978583801453e-05
78,3.704716498537601,0.09963106317867554,0.009360188508236278,4.771983939377833e-05
79,4.145956467450957,0.05041075398062955,0.009562938835657397,-0.00012096691964846862
80,4.643135980174888,-0.01601313328860543,0.009008069892966264,1.1549011727174374e-05
81,5.2063665518543365,-0.10492757545026643,0.006959204576403144,-0.00010723662277190016
82,5.848630977451121,-0.22349909093707043,0.0025889518871184958,-8.21372719883584e-06
83,6.586079347563418,-0.38178738092649867,-0.005276161447342109,-0.00010256949001297144
84,7.439384102624974,-0.5934513846906775,-0.018700495548669704,0.00013315623182874603
