Feature,Average,Standar Deviation,Variance,Max Value,Min Value
G0,5.117852718078383,0.6167553731468475,0.3803871903055071,11.389000000000001,3.4444
G30,8.289368520859671,1.646815904148663,2.712002622156978,17.0,3.8333
G60,8.197711378002529,2.3037651966589476,5.307334081337039,18.722,3.0556
G90,7.4455652338811635,2.1652109816451093,4.688138595036577,18.944000000000003,2.8889
G120,6.867115423514539,1.931691371317516,3.7314315540225453,18.0,2.1111
